"Pathway","Pvalue","Ctlmean","Ctlmedian","CRCmean","CRCmedian","Study","pvalue","adj.fdr.p","Enrichment","Origin"
"Pathway125",0.48114211336109,0.000204062699672131,"0.000212175",0.000196598339622642,"0.000204619","ZellerG_2014",0.48114211336109,0.72590408074878,"Nodiff","PHOSLIPSYN.PWY..superpathway.of.phospholipid.biosynthesis.I..bacteria."
"Pathway131",0.000422201399079684,2.78417786885246e-07,"0",2.34107116981132e-06,"0","ZellerG_2014",0.000422201399079684,0.00517196713872613,"CRC","PROPFERM.PWY..L.alanine.fermentation.to.propanoate.and.acetate"
"Pathway133",0.707691598667249,0.000139438347540984,"0.00013265",0.000133779549056604,"0.00013501","ZellerG_2014",0.707691598667249,0.857806812403044,"Nodiff","PRPP.PWY..superpathway.of.histidine..purine..and.pyrimidine.biosynthesis"
"Pathway135",0.0791762411512624,0.000607960901639344,"0.000608291",0.000565432509433962,"0.000554581","ZellerG_2014",0.0791762411512624,0.2351294434189,"Nodiff","PWY.1042..glycolysis.IV..plant.cytosol."
"Pathway139",0.189672215641763,1.58863606557377e-07,"0",0,"0","ZellerG_2014",0.189672215641763,0.446109051189427,"Nodiff","PWY.181..photorespiration"
"Pathway14",0.0331349763855077,0.000294878421311475,"0.000307214",0.000257027122641509,"0.00025841","ZellerG_2014",0.0331349763855077,0.147347161110386,"Nodiff","ARGSYN.PWY..L.arginine.biosynthesis.I..via.L.ornithine."
"Pathway141",0.940257931379004,6.65354098360656e-08,"0",4.36930188679245e-08,"0","ZellerG_2014",0.940257931379004,0.97505193290675,"Nodiff","PWY.2201..folate.transformations.I"
"Pathway146",0.001850148772909,0.000443716950819672,"0.000440067",0.000387040566037736,"0.000375509","ZellerG_2014",0.001850148772909,0.0181314579745082,"Nodiff","PWY.2942..L.lysine.biosynthesis.III"
"Pathway147",0.000226834596172229,0.000439760459016393,"0.000429271",0.000374838075471698,"0.000371272","ZellerG_2014",0.000226834596172229,0.00317568434641121,"Ctl","PWY.3001..superpathway.of.L.isoleucine.biosynthesis.I"
"Pathway148",0.940257931379004,3.68644262295082e-09,"0",3.46081132075472e-09,"0","ZellerG_2014",0.940257931379004,0.97505193290675,"Nodiff","PWY.3502..superpathway.of.NAD.biosynthesis.in.eukaryotes"
"Pathway15",0.00232591671979813,0.000176658862295082,"0.00017916",0.000131268928301887,"0.000132965","ZellerG_2014",0.00232591671979813,0.0204955698630709,"Nodiff","ARGSYNBSUB.PWY..L.arginine.biosynthesis.II..acetyl.cycle."
"Pathway150",0.559734248718129,3.19384978688525e-06,"4.82204e-07",7.13824009433962e-06,"1.15052e-06","ZellerG_2014",0.559734248718129,0.79116283232274,"Nodiff","PWY.3781..aerobic.respiration.I..cytochrome.c."
"Pathway152",0.959221408422058,0.000277478655737705,"0.000272767",0.000280369101886792,"0.000271136","ZellerG_2014",0.959221408422058,0.983827154332141,"Nodiff","PWY.3841..folate.transformations.II"
"Pathway156",0.467108625506667,0.000284557360655738,"0.000278281",0.000279634783018868,"0.000270033","ZellerG_2014",0.467108625506667,0.722789136310316,"Nodiff","PWY.4242..pantothenate.and.coenzyme.A.biosynthesis.III"
"Pathway158",0.538949054673671,1.9041393442623e-08,"0",3.95962735849057e-07,"0","ZellerG_2014",0.538949054673671,0.780546906768765,"Nodiff","PWY.4361..S.methyl.5.thio..alpha..D.ribose.1.phosphate.degradation"
"Pathway16",0.00135444124208625,0.000469126049180328,"0.000470428",0.000408822849056604,"0.00040022","ZellerG_2014",0.00135444124208625,0.0142216330419056,"Nodiff","ARO.PWY..chorismate.biosynthesis.I"
"Pathway161",0.0437142699011144,8.33444344262295e-05,"8.0978e-05",0.000104551754716981,"0.000101154","ZellerG_2014",0.0437142699011144,0.158666609270712,"Nodiff","PWY.4981..L.proline.biosynthesis.II..from.arginine."
"Pathway162",0.00181484449643997,3.60604944262295e-05,"3.01786e-05",6.48487362264151e-05,"4.80013e-05","ZellerG_2014",0.00181484449643997,0.0181314579745082,"Nodiff","PWY.4984..urea.cycle"
"Pathway163",0.415385583279844,2.04894262295082e-06,"5.34827e-07",2.71808196226415e-06,"0","ZellerG_2014",0.415385583279844,0.66734077313811,"Nodiff","PWY.5004..superpathway.of.L.citrulline.metabolism"
"Pathway164",0.369226758254851,1.22375737868852e-05,"4.29389e-06",1.14187891886792e-05,"6.00574e-06","ZellerG_2014",0.369226758254851,0.617039860688991,"Nodiff","PWY.5005..biotin.biosynthesis.II"
"Pathway167",0.0132493313707735,7.465866e-05,"6.5418e-05",0.000103223371132075,"9.62585e-05","ZellerG_2014",0.0132493313707735,0.0708236986001347,"Nodiff","PWY.5030..L.histidine.degradation.III"
"Pathway168",0.0397320917732009,1.21051493606557e-05,"1.52999e-06",1.92016518490566e-05,"8.6789e-06","ZellerG_2014",0.0397320917732009,0.151959150566706,"Nodiff","PWY.5044..purine.nucleotides.degradation.I..plants."
"Pathway169",0.494800161237462,4.18084754098361e-08,"0",5.31564528301887e-09,"0","ZellerG_2014",0.494800161237462,0.738432727938141,"Nodiff","PWY.5067..glycogen.biosynthesis.II..from.UDP.D.Glucose."
"Pathway17",0.963749049141689,0.000302915196721311,"0.000288831",0.000306116830188679,"0.000289952","ZellerG_2014",0.963749049141689,0.983827154332141,"Nodiff","ASPASN.PWY..superpathway.of.L.aspartate.and.L.asparagine.biosynthesis"
"Pathway175",0.00232591671979813,0.000453847180327869,"0.000445584",0.000398375528301887,"0.000395901","ZellerG_2014",0.00232591671979813,0.0204955698630709,"Nodiff","PWY.5097..L.lysine.biosynthesis.VI"
"Pathway176",4.18937805244823e-06,0.000353132836065574,"0.000349055",0.000282534226415094,"0.000275285","ZellerG_2014",4.18937805244823e-06,0.000153959643427472,"Ctl","PWY.5100..pyruvate.fermentation.to.acetate.and.lactate.II"
"Pathway177",0.711921300089601,0.000149571959344262,"0.000149554",0.00016342198490566,"0.000152557","ZellerG_2014",0.711921300089601,0.857806812403044,"Nodiff","PWY.5101..L.isoleucine.biosynthesis.II"
"Pathway178",0.00362858138385835,0.000474807639344262,"0.000484699",0.000419583679245283,"0.000417417","ZellerG_2014",0.00362858138385835,0.0254000696870085,"Nodiff","PWY.5103..L.isoleucine.biosynthesis.III"
"Pathway179",0.0673485060608597,0.000153078929672131,"0.000140413",0.000124686298113208,"9.90097e-05","ZellerG_2014",0.0673485060608597,0.217587481119701,"Nodiff","PWY.5104..L.isoleucine.biosynthesis.IV"
"Pathway181",0.609136416140838,0.000122438744262295,"0.000104836",0.000114047290566038,"0.00010193","ZellerG_2014",0.609136416140838,0.822923205585261,"Nodiff","PWY.5121..superpathway.of.geranylgeranyl.diphosphate.biosynthesis.II..via.MEP."
"Pathway185",0.637256399424065,0.000128827710655738,"0.000119151",0.000131355477358491,"0.000123089","ZellerG_2014",0.637256399424065,0.822923205585261,"Nodiff","PWY.5154..L.arginine.biosynthesis.III..via.N.acetyl.L.citrulline."
"Pathway187",0.00362858138385835,0.000120691836065574,"0.000117263",9.26753786792453e-05,"9.80155e-05","ZellerG_2014",0.00362858138385835,0.0254000696870085,"Nodiff","PWY.5177..glutaryl.CoA.degradation"
"Pathway188",0.894878033734231,3.05757868852459e-08,"0",2.52651075471698e-08,"0","ZellerG_2014",0.894878033734231,0.967257874698029,"Nodiff","PWY.5178..toluene.degradation.IV..aerobic...via.catechol."
"Pathway189",0.940257931379004,2.63511475409836e-09,"0",9.78207547169811e-10,"0","ZellerG_2014",0.940257931379004,0.97505193290675,"Nodiff","PWY.5179..toluene.degradation.V..aerobic...via.toluene.cis.diol."
"Pathway19",0.0763067213005511,0.000108110648032787,"9.38952e-05",0.000126404388679245,"0.000117125","ZellerG_2014",0.0763067213005511,0.233337759350578,"Nodiff","BIOTIN.BIOSYNTHESIS.PWY..biotin.biosynthesis.I"
"Pathway190",0.668013993594213,1.20663039344262e-06,"0",3.61392401886792e-06,"0","ZellerG_2014",0.668013993594213,0.825193756792851,"Nodiff","PWY.5180..toluene.degradation.I..aerobic...via.o.cresol."
"Pathway192",0.668013993594213,1.20663039344262e-06,"0",3.61392401886792e-06,"0","ZellerG_2014",0.668013993594213,0.825193756792851,"Nodiff","PWY.5182..toluene.degradation.II..aerobic...via.4.methylcatechol."
"Pathway193",0.36043561823379,1.15705737704918e-08,"0",0,"0","ZellerG_2014",0.36043561823379,0.617039860688991,"Nodiff","PWY.5183..superpathway.of.aerobic.toluene.degradation"
"Pathway194",0.001959881899884,0.000173034257377049,"0.000172979",0.000139715075471698,"0.000130731","ZellerG_2014",0.001959881899884,0.0185872670505128,"Nodiff","PWY.5188..tetrapyrrole.biosynthesis.I..from.glutamate."
"Pathway195",0.357388948991495,0.000110721240983607,"0.000106289",0.000105082132075472,"0.000102261","ZellerG_2014",0.357388948991495,0.617039860688991,"Nodiff","PWY.5189..tetrapyrrole.biosynthesis.II..from.glycine."
"Pathway196",0.473041755995557,6.7943808852459e-06,"1.23104e-07",9.41123155660377e-06,"2.70151e-07","ZellerG_2014",0.473041755995557,0.72590408074878,"Nodiff","PWY.5198..factor.420.biosynthesis"
"Pathway197",0.304502208368624,4.2210337704918e-07,"0",1.37612094339623e-07,"0","ZellerG_2014",0.304502208368624,0.59287184940646,"Nodiff","PWY.5265..peptidoglycan.biosynthesis.II..staphylococci."
"Pathway2",0.155574363610233,7.26199536065574e-07,"0",4.25925417924528e-06,"7.6349e-08","ZellerG_2014",0.155574363610233,0.390930452148791,"Nodiff","X3.HYDROXYPHENYLACETATE.DEGRADATION.PWY..4.hydroxyphenylacetate.degradation"
"Pathway20",0.00628271563209278,0.000482464196721311,"0.000490269",0.000432584811320755,"0.000428702","ZellerG_2014",0.00628271563209278,0.0391504985791528,"Nodiff","BRANCHED.CHAIN.AA.SYN.PWY..superpathway.of.branched.amino.acid.biosynthesis"
"Pathway202",4.864438089296e-05,0.000331323754098361,"0.000314688",0.000260095716981132,"0.000248607","ZellerG_2014",4.864438089296e-05,0.00102153199875216,"Ctl","PWY.5347..superpathway.of.L.methionine.biosynthesis..transsulfuration."
"Pathway203",7.4860150086823e-07,9.38012218032787e-05,"8.00875e-05",4.33910146037736e-05,"3.00303e-05","ZellerG_2014",7.4860150086823e-07,7.33629470850865e-05,"Ctl","PWY.5367..petroselinate.biosynthesis"
"Pathway204",0.667016022228195,1.03772295081967e-08,"0",7.44501886792453e-09,"0","ZellerG_2014",0.667016022228195,0.825193756792851,"Nodiff","PWY.5381..pyridine.nucleotide.cycling..plants."
"Pathway205",2.89781638025437e-05,0.000106874191311475,"8.75905e-05",5.85928220754717e-05,"4.64057e-05","ZellerG_2014",2.89781638025437e-05,0.000765131418787276,"Ctl","PWY.5384..sucrose.degradation.IV..sucrose.phosphorylase."
"Pathway206",0.36043561823379,4.91119672131148e-09,"0",0,"0","ZellerG_2014",0.36043561823379,0.617039860688991,"Nodiff","PWY.5392..reductive.TCA.cycle.II"
"Pathway207",0.361095769272068,3.92542557377049e-07,"0",2.75150735849057e-07,"0","ZellerG_2014",0.361095769272068,0.617039860688991,"Nodiff","PWY.5415..catechol.degradation.I..meta.cleavage.pathway."
"Pathway21",0.000134671231804837,0.000435442803278689,"0.000448184",0.000365086,"0.000347881","ZellerG_2014",0.000134671231804837,0.00208386011319064,"Ctl","CALVIN.PWY..Calvin.Benson.Bassham.cycle"
"Pathway211",0.360364575711176,0.000150854601639344,"0.000143246",0.000160399577358491,"0.000140545","ZellerG_2014",0.360364575711176,0.617039860688991,"Nodiff","PWY.5484..glycolysis.II..from.fructose.6.phosphate."
"Pathway219",0.652180635718931,3.13280491803279e-09,"0",1.73447169811321e-09,"0","ZellerG_2014",0.652180635718931,0.822923205585261,"Nodiff","PWY.5651..L.tryptophan.degradation.to.2.amino.3.carboxymuconate.semialdehyde"
"Pathway22",0.39138905124201,1.56958147540984e-07,"0",1.52084981132075e-07,"0","ZellerG_2014",0.39138905124201,0.639268783695283,"Nodiff","CATECHOL.ORTHO.CLEAVAGE.PWY..catechol.degradation.to..beta..ketoadipate"
"Pathway222",0.460177918903556,0.000219541393442623,"0.000217128",0.000204583367924528,"0.000203405","ZellerG_2014",0.460177918903556,0.719639937008753,"Nodiff","PWY.5659..GDP.mannose.biosynthesis"
"Pathway223",0.00458384845230451,0.000465927213114754,"0.0004539",0.000405078547169811,"0.000403217","ZellerG_2014",0.00458384845230451,0.0306284419313074,"Nodiff","PWY.5667..CDP.diacylglycerol.biosynthesis.I"
"Pathway226",0.13068541187501,0,"0",3.04559811320755e-07,"0","ZellerG_2014",0.13068541187501,0.349286464465936,"Nodiff","PWY.5677..succinate.fermentation.to.butanoate"
"Pathway227",0.00758159118337125,0.000471566459016393,"0.000460854",0.000416047075471698,"0.000407692","ZellerG_2014",0.00758159118337125,0.0454895471002275,"Nodiff","PWY.5686..UMP.biosynthesis"
"Pathway228",0.918549263708596,0.000107798967213115,"0.000107643",0.000106886579245283,"0.000105789","ZellerG_2014",0.918549263708596,0.97505193290675,"Nodiff","PWY.5690..TCA.cycle.II..plants.and.fungi."
"Pathway234",0.36043561823379,3.0584262295082e-09,"0",0,"0","ZellerG_2014",0.36043561823379,0.617039860688991,"Nodiff","PWY.5724..superpathway.of.atrazine.degradation"
"Pathway236",0.146030587547522,3.93861895081967e-07,"0",1.24984611132075e-06,"0","ZellerG_2014",0.146030587547522,0.379937988840455,"Nodiff","PWY.5747..2.methylcitrate.cycle.II"
"Pathway238",0.048798665381658,1.10160801147541e-05,"6.57784e-06",1.92938140377358e-05,"8.28254e-06","ZellerG_2014",0.048798665381658,0.166823344444273,"Nodiff","PWY.5791..1.4.dihydroxy.2.naphthoate.biosynthesis.II..plants."
"Pathway239",0.048798665381658,1.10160801147541e-05,"6.57784e-06",1.92938140377358e-05,"8.28254e-06","ZellerG_2014",0.048798665381658,0.166823344444273,"Nodiff","PWY.5837..1.4.dihydroxy.2.naphthoate.biosynthesis.I"
"Pathway240",0.143124380222704,2.04884083606557e-05,"1.52714e-05",3.08931464150943e-05,"1.80136e-05","ZellerG_2014",0.143124380222704,0.375701498084598,"Nodiff","PWY.5838..superpathway.of.menaquinol.8.biosynthesis.I"
"Pathway241",0.0864447546151473,2.29023798360656e-05,"1.7951e-05",3.45642783018868e-05,"2.25212e-05","ZellerG_2014",0.0864447546151473,0.251631265909439,"Nodiff","PWY.5840..superpathway.of.menaquinol.7.biosynthesis"
"Pathway242",0.035870525420398,1.37568389180328e-05,"3.49383e-06",2.41973039622642e-05,"1.22353e-05","ZellerG_2014",0.035870525420398,0.147347161110386,"Nodiff","PWY.5845..superpathway.of.menaquinol.9.biosynthesis"
"Pathway243",0.0447850488334487,1.38244859672131e-05,"3.49383e-06",2.41973039622642e-05,"1.22353e-05","ZellerG_2014",0.0447850488334487,0.160570784841877,"Nodiff","PWY.5850..superpathway.of.menaquinol.6.biosynthesis.I"
"Pathway247",0.050601290295005,1.08992625245902e-05,"2.34596e-06",1.88284239622642e-05,"8.28528e-06","ZellerG_2014",0.050601290295005,0.170997463755534,"Nodiff","PWY.5860..superpathway.of.demethylmenaquinol.6.biosynthesis.I"
"Pathway248",0.157633135660795,1.62388891147541e-05,"1.07684e-05",2.43615350943396e-05,"1.24442e-05","ZellerG_2014",0.157633135660795,0.392746965120964,"Nodiff","PWY.5861..superpathway.of.demethylmenaquinol.8.biosynthesis"
"Pathway249",0.0407133574274994,1.0854075147541e-05,"2.34596e-06",1.88284239622642e-05,"8.28528e-06","ZellerG_2014",0.0407133574274994,0.151959150566706,"Nodiff","PWY.5862..superpathway.of.demethylmenaquinol.9.biosynthesis"
"Pathway25",0.0192503181769349,8.44661475409836e-05,"8.00896e-05",0.0001162979,"0.00010512","ZellerG_2014",0.0192503181769349,0.0992911148073484,"Nodiff","CITRULBIO.PWY..L.citrulline.biosynthesis"
"Pathway250",0.0521474597826274,1.18776663114754e-05,"7.28001e-06",2.02118118301887e-05,"8.8039e-06","ZellerG_2014",0.0521474597826274,0.174219922455596,"Nodiff","PWY.5863..superpathway.of.phylloquinol.biosynthesis"
"Pathway251",0.667016022228195,1.32273770491803e-08,"0",4.54430188679245e-07,"0","ZellerG_2014",0.667016022228195,0.825193756792851,"Nodiff","PWY.5870..ubiquinol.8.biosynthesis..eukaryotic."
"Pathway252",0.63748161319248,1.77628360655738e-08,"0",4.55935849056604e-09,"0","ZellerG_2014",0.63748161319248,0.822923205585261,"Nodiff","PWY.5871..ubiquinol.9.biosynthesis..eukaryotic."
"Pathway253",0.652180635718931,1.09828524590164e-08,"0",3.29405660377358e-09,"0","ZellerG_2014",0.652180635718931,0.822923205585261,"Nodiff","PWY.5872..ubiquinol.10.biosynthesis..eukaryotic."
"Pathway254",0.63748161319248,1.77628360655738e-08,"0",4.55935849056604e-09,"0","ZellerG_2014",0.63748161319248,0.822923205585261,"Nodiff","PWY.5873..ubiquinol.7.biosynthesis..eukaryotic."
"Pathway255",0.035870525420398,1.37568389180328e-05,"3.49383e-06",2.41973039622642e-05,"1.22353e-05","ZellerG_2014",0.035870525420398,0.147347161110386,"Nodiff","PWY.5896..superpathway.of.menaquinol.10.biosynthesis"
"Pathway256",0.0371533383900636,2.21827470491803e-05,"1.75317e-05",3.81465447169811e-05,"2.17171e-05","ZellerG_2014",0.0371533383900636,0.147347161110386,"Nodiff","PWY.5897..superpathway.of.menaquinol.11.biosynthesis"
"Pathway257",0.0371533383900636,2.21827470491803e-05,"1.75317e-05",3.81465447169811e-05,"2.17171e-05","ZellerG_2014",0.0371533383900636,0.147347161110386,"Nodiff","PWY.5898..superpathway.of.menaquinol.12.biosynthesis"
"Pathway258",0.0371533383900636,2.21827470491803e-05,"1.75317e-05",3.81465447169811e-05,"2.17171e-05","ZellerG_2014",0.0371533383900636,0.147347161110386,"Nodiff","PWY.5899..superpathway.of.menaquinol.13.biosynthesis"
"Pathway26",0.0207643585014966,0.000430735918032787,"0.000422141",0.000390920188679245,"0.000381121","ZellerG_2014",0.0207643585014966,0.105253817231724,"Nodiff","COA.PWY.1..coenzyme.A.biosynthesis.II..mammalian."
"Pathway263",0.887055717738729,2.60235131147541e-05,"2.19973e-05",3.03529969056604e-05,"1.88368e-05","ZellerG_2014",0.887055717738729,0.96590511487106,"Nodiff","PWY.5941..glycogen.degradation.II..eukaryotic."
"Pathway264",0.972807692323062,0.000148296355737705,"0.000135946",0.000149418688679245,"0.0001422","ZellerG_2014",0.972807692323062,0.989638275235226,"Nodiff","PWY.5971..palmitate.biosynthesis.II..bacteria.and.plants."
"Pathway265",0.37854328681721,0.000273277567213115,"0.000262063",0.000295546377358491,"0.000288509","ZellerG_2014",0.37854328681721,0.628766815391298,"Nodiff","PWY.5973..cis.vaccenate.biosynthesis"
"Pathway266",0.869137348768828,0.000139444047540984,"0.000132728",0.0001428973,"0.000132593","ZellerG_2014",0.869137348768828,0.960625490744494,"Nodiff","PWY.5989..stearate.biosynthesis.II..bacteria.and.plants."
"Pathway268",0.632577237905191,1.13293088852459e-06,"0",4.72825288679245e-06,"0","ZellerG_2014",0.632577237905191,0.822923205585261,"Nodiff","PWY.6071..superpathway.of.phenylethylamine.degradation"
"Pathway269",0.36043561823379,2.12019672131148e-09,"0",0,"0","ZellerG_2014",0.36043561823379,0.617039860688991,"Nodiff","PWY.6074..zymosterol.biosynthesis"
"Pathway27",0.394115532340232,0.000301392393442623,"0.000289469",0.000291728283018868,"0.000277044","ZellerG_2014",0.394115532340232,0.640165560817835,"Nodiff","COA.PWY..coenzyme.A.biosynthesis.I"
"Pathway272",0.097134793881235,0.000137087815737705,"0.000128095",0.000116256799811321,"0.000110712","ZellerG_2014",0.097134793881235,0.277258537874593,"Nodiff","PWY.6113..superpathway.of.mycolate.biosynthesis"
"Pathway273",0.0772536532442097,0.000442974819672131,"0.000426835",0.000415476169811321,"0.000407124","ZellerG_2014",0.0772536532442097,0.233337759350578,"Nodiff","PWY.6121..5.aminoimidazole.ribonucleotide.biosynthesis.I"
"Pathway274",0.102995909497777,0.000461218639344262,"0.000451687",0.00043202,"0.000424531","ZellerG_2014",0.102995909497777,0.285667899927797,"Nodiff","PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II"
"Pathway278",0.241870650920759,0.000173837075409836,"0.000166434",0.000187332618867925,"0.000175833","ZellerG_2014",0.241870650920759,0.522983317244179,"Nodiff","PWY.6125..superpathway.of.guanosine.nucleotides.de.novo.biosynthesis.II"
"Pathway279",0.754687069747116,0.000253956573770492,"0.000240704",0.000254666849056604,"0.000241375","ZellerG_2014",0.754687069747116,0.894669348813113,"Nodiff","PWY.6126..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.II"
"Pathway28",0.532016848577601,0.000189131804918033,"0.000182",0.000182338445283019,"0.000168827","ZellerG_2014",0.532016848577601,0.778173897919476,"Nodiff","COBALSYN.PWY..adenosylcobalamin.salvage.from.cobinamide.I"
"Pathway281",0.291318737523456,0,"0",4.13394339622641e-09,"0","ZellerG_2014",0.291318737523456,0.578627221710289,"Nodiff","PWY.6143..CMP.pseudaminate.biosynthesis"
"Pathway282",0.193593104947574,9.34370491803279e-09,"0",6.54789188679245e-08,"0","ZellerG_2014",0.193593104947574,0.448160416177848,"Nodiff","PWY.6145..superpathway.of.sialic.acids.and.CMP.sialic.acids.biosynthesis"
"Pathway283",0.986401871485891,0.000223614344262295,"0.000209857",0.000226548675471698,"0.000201567","ZellerG_2014",0.986401871485891,0.993158048687849,"Nodiff","PWY.6147..6.hydroxymethyl.dihydropterin.diphosphate.biosynthesis.I"
"Pathway284",1.49455180077478e-06,0.000456174770491803,"0.000449275",0.000356867339622642,"0.000354106","ZellerG_2014",1.49455180077478e-06,0.000101265436739781,"Ctl","PWY.6151..S.adenosyl.L.methionine.cycle.I"
"Pathway285",0.00349887032381205,0.000462970737704918,"0.00046051",0.000408474867924528,"0.000403806","ZellerG_2014",0.00349887032381205,0.0254000696870085,"Nodiff","PWY.6163..chorismate.biosynthesis.from.3.dehydroquinate"
"Pathway286",0.318767168356374,3.00397616393443e-06,"0",4.94261918867925e-06,"0","ZellerG_2014",0.318767168356374,0.604629338688864,"Nodiff","PWY.6165..chorismate.biosynthesis.II..archaea."
"Pathway287",0.564098883690268,1.21266787540984e-05,"0",1.76943719811321e-05,"0","ZellerG_2014",0.564098883690268,0.793517089975784,"Nodiff","PWY.6167..flavin.biosynthesis.II..archaea."
"Pathway288",0.193261493664676,0.00019527332295082,"0.000200999",0.000222269637735849,"0.000210299","ZellerG_2014",0.193261493664676,0.448160416177848,"Nodiff","PWY.6168..flavin.biosynthesis.III..fungi."
"Pathway289",0.820825180714952,4.33528918032787e-06,"0",3.9598358490566e-06,"0","ZellerG_2014",0.820825180714952,0.935358926861224,"Nodiff","PWY.6174..mevalonate.pathway.II..archaea."
"Pathway292",3.12298538280521e-05,0.000219785049180328,"0.000208049",0.00014573200754717,"0.000135354","ZellerG_2014",3.12298538280521e-05,0.000765131418787276,"Ctl","PWY.621..sucrose.degradation.III..sucrose.invertase."
"Pathway293",0.920498563827965,2.13647934426229e-08,"0",2.96315641509434e-08,"0","ZellerG_2014",0.920498563827965,0.97505193290675,"Nodiff","PWY.6215..4.chlorobenzoate.degradation"
"Pathway295",0.00280957406227851,4.53294532786885e-06,"2.7161e-06",9.78324362264151e-06,"5.81039e-06","ZellerG_2014",0.00280957406227851,0.0236004221231395,"Nodiff","PWY.6263..superpathway.of.menaquinol.8.biosynthesis.II"
"Pathway297",0.649472794921805,0.000152996240983607,"0.000138473",0.000156669471698113,"0.000149137","ZellerG_2014",0.649472794921805,0.822923205585261,"Nodiff","PWY.6270..isoprene.biosynthesis.I"
"Pathway298",0.102995909497777,0.000461218639344262,"0.000451687",0.00043202,"0.000424531","ZellerG_2014",0.102995909497777,0.285667899927797,"Nodiff","PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis"
"Pathway299",0.311896435772579,0.000129393550655738,"0.000117961",0.0001428199,"0.000123899","ZellerG_2014",0.311896435772579,0.59825305976974,"Nodiff","PWY.6282..palmitoleate.biosynthesis.I..from..5Z..dodec.5.enoate."
"Pathway3",0.685260904597404,1.20369508196721e-07,"0",1.34553849056604e-07,"0","ZellerG_2014",0.685260904597404,0.83944460813182,"Nodiff","X7ALPHADEHYDROX.PWY..cholate.degradation..bacteria..anaerobic."
