"Pathway","Pvalue","Ctlmean","Ctlmedian","CRCmean","CRCmedian","Study","pvalue","adj.fdr.p","Enrichment","Origin"
"Pathway133",0.824740723222836,0.00011014406125,"0.0001149595",0.000104044631034483,"0.000120371","ThomasAM_2018a",0.824740723222836,0.919741687007483,"Nodiff","PRPP.PWY..superpathway.of.histidine..purine..and.pyrimidine.biosynthesis"
"Pathway135",0.0418600422939037,0.000469758791666667,"0.000485459",0.000418596655172414,"0.000404096","ThomasAM_2018a",0.0418600422939037,0.10606642295523,"Nodiff","PWY.1042..glycolysis.IV..plant.cytosol."
"Pathway136",0.0694884071626729,9.89605666666667e-05,"7.587865e-05",0.000126207698275862,"0.00011177","ThomasAM_2018a",0.0694884071626729,0.150112777011672,"Nodiff","PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis.I"
"Pathway14",0.0949844053369126,0.00017187341375,"0.000170328",0.000227999782758621,"0.000209275","ThomasAM_2018a",0.0949844053369126,0.185027425425084,"Nodiff","ARGSYN.PWY..L.arginine.biosynthesis.I..via.L.ornithine."
"Pathway143",0.102339107421074,1.83814628333333e-05,"2.159825e-06",3.84872794137931e-06,"0","ThomasAM_2018a",0.102339107421074,0.194942972640806,"Nodiff","PWY.241..C4.photosynthetic.carbon.assimilation.cycle..NADP.ME.type"
"Pathway144",0.00727581484554686,6.1828685e-06,"3.5598e-07",1.89902382758621e-05,"6.31774e-06","ThomasAM_2018a",0.00727581484554686,0.0377223015838353,"Nodiff","PWY.2723..trehalose.degradation.V"
"Pathway145",0.880310379747391,6.12873666666667e-05,"4.573045e-05",6.53051096551724e-05,"5.08742e-05","ThomasAM_2018a",0.880310379747391,0.941792374523399,"Nodiff","PWY.2941..L.lysine.biosynthesis.II"
"Pathway146",0.236919190462068,0.000569304958333333,"0.0004697925",0.000453495962068966,"0.000453031","ThomasAM_2018a",0.236919190462068,0.366246638466591,"Nodiff","PWY.2942..L.lysine.biosynthesis.III"
"Pathway147",0.0197693875169344,0.000298578958333333,"0.000303859",0.000244043472413793,"0.000255975","ThomasAM_2018a",0.0197693875169344,0.0653165058157539,"Nodiff","PWY.3001..superpathway.of.L.isoleucine.biosynthesis.I"
"Pathway149",0.0638826454687132,0,"0",2.76668896551724e-07,"0","ThomasAM_2018a",0.0638826454687132,0.142038619637473,"Nodiff","PWY.3661..glycine.betaine.degradation.I"
"Pathway15",0.0640648966910858,9.43544280833333e-05,"8.317095e-05",0.000139553968965517,"0.000117275","ThomasAM_2018a",0.0640648966910858,0.142038619637473,"Nodiff","ARGSYNBSUB.PWY..L.arginine.biosynthesis.II..acetyl.cycle."
"Pathway150",0.0414812377803413,3.80963125e-06,"0",1.23567797931034e-05,"0","ThomasAM_2018a",0.0414812377803413,0.10606642295523,"Nodiff","PWY.3781..aerobic.respiration.I..cytochrome.c."
"Pathway152",0.369925748303781,0.00031602225,"0.0002843455",0.000332909068965517,"0.000318535","ThomasAM_2018a",0.369925748303781,0.522978345045129,"Nodiff","PWY.3841..folate.transformations.II"
"Pathway154",0.00159935059763761,1.3789091625e-05,"1.59569e-06",6.14203951034483e-05,"1.33163e-05","ThomasAM_2018a",0.00159935059763761,0.0217972034500437,"Nodiff","PWY.4041...gamma..glutamyl.cycle"
"Pathway156",0.922386756716429,0.000107425704166667,"0.0001022814",0.000105920445862069,"0.000100146","ThomasAM_2018a",0.922386756716429,0.955140168465435,"Nodiff","PWY.4242..pantothenate.and.coenzyme.A.biosynthesis.III"
"Pathway157",0.935300461702058,1.09907916666667e-07,"0",1.94330344827586e-07,"0","ThomasAM_2018a",0.935300461702058,0.955140168465435,"Nodiff","PWY.4321..L.glutamate.degradation.IV"
"Pathway158",0.0638826454687132,0,"0",1.30799944827586e-06,"0","ThomasAM_2018a",0.0638826454687132,0.142038619637473,"Nodiff","PWY.4361..S.methyl.5.thio..alpha..D.ribose.1.phosphate.degradation"
"Pathway159",0.091071994248589,2.03367132083333e-05,"4.08259e-06",2.78615866517241e-05,"1.51273e-05","ThomasAM_2018a",0.091071994248589,0.180213836009001,"Nodiff","PWY.4702..phytate.degradation.I"
"Pathway16",0.0029480750637326,0.000438271666666667,"0.0004306645",0.000349261427586207,"0.00035509","ThomasAM_2018a",0.0029480750637326,0.0268513863912942,"Nodiff","ARO.PWY..chorismate.biosynthesis.I"
"Pathway160",0.383310537763047,0,"0",1.00205172413793e-07,"0","ThomasAM_2018a",0.383310537763047,0.522978345045129,"Nodiff","PWY.4722..creatinine.degradation.II"
"Pathway161",0.0880082246907474,6.89445716666667e-05,"6.63557e-05",5.37011e-05,"4.71625e-05","ThomasAM_2018a",0.0880082246907474,0.177597435453784,"Nodiff","PWY.4981..L.proline.biosynthesis.II..from.arginine."
"Pathway162",0.76810486094263,7.27166245833333e-05,"4.37404e-05",6.27798986206896e-05,"4.67651e-05","ThomasAM_2018a",0.76810486094263,0.895679370718569,"Nodiff","PWY.4984..urea.cycle"
"Pathway163",0.116264919725526,2.31960125e-07,"0",1.32065555517241e-06,"0","ThomasAM_2018a",0.116264919725526,0.210652031975819,"Nodiff","PWY.5004..superpathway.of.L.citrulline.metabolism"
"Pathway164",0.0536757674189208,1.71638521666667e-05,"1.092965e-05",8.92348301724138e-06,"3.62221e-06","ThomasAM_2018a",0.0536757674189208,0.127385448029411,"Nodiff","PWY.5005..biotin.biosynthesis.II"
"Pathway165",0.214102048447456,1.85311897083333e-05,"6.149035e-06",2.35904755172414e-05,"1.52574e-05","ThomasAM_2018a",0.214102048447456,0.340341463805626,"Nodiff","PWY.5022..4.aminobutanoate.degradation.V"
"Pathway166",0.0375488863918541,1.01012916666667e-08,"0",8.03625944827586e-06,"0","ThomasAM_2018a",0.0375488863918541,0.101231797712439,"Nodiff","PWY.5028..L.histidine.degradation.II"
"Pathway167",0.894304850657672,6.21564345833333e-05,"5.484155e-05",6.29421397586207e-05,"5.72512e-05","ThomasAM_2018a",0.894304850657672,0.944767193328011,"Nodiff","PWY.5030..L.histidine.degradation.III"
"Pathway17",0.236919190462068,0.000187817,"0.00018739",0.000164629462068966,"0.000163864","ThomasAM_2018a",0.236919190462068,0.366246638466591,"Nodiff","ASPASN.PWY..superpathway.of.L.aspartate.and.L.asparagine.biosynthesis"
"Pathway173",0.000475833170418908,1.63722465833333e-05,"3.0336e-06",7.58125980689655e-05,"2.56984e-05","ThomasAM_2018a",0.000475833170418908,0.0158041346989829,"Nodiff","PWY.5083..NAD.NADH.phosphorylation.and.dephosphorylation"
"Pathway174",0.838993195639075,1.38931870833333e-06,"8.8238e-08",5.57620906896552e-06,"0","ThomasAM_2018a",0.838993195639075,0.919741687007483,"Nodiff","PWY.5088..L.glutamate.degradation.VIII..to.propanoate."
"Pathway175",0.0783116139031833,0.000597572833333333,"0.000548934",0.000471861513793103,"0.000460966","ThomasAM_2018a",0.0783116139031833,0.162907493119585,"Nodiff","PWY.5097..L.lysine.biosynthesis.VI"
"Pathway176",0.0640648966910858,0.000144987270833333,"0.0001537355",0.000114220627586207,"0.000121029","ThomasAM_2018a",0.0640648966910858,0.142038619637473,"Nodiff","PWY.5100..pyruvate.fermentation.to.acetate.and.lactate.II"
"Pathway177",0.992871003007463,6.623831875e-05,"4.924685e-05",7.58817631724138e-05,"6.78632e-05","ThomasAM_2018a",0.992871003007463,0.99879859108512,"Nodiff","PWY.5101..L.isoleucine.biosynthesis.II"
"Pathway178",0.0783116139031833,0.0003402646375,"0.0003532795",0.000283559025517241,"0.0003121","ThomasAM_2018a",0.0783116139031833,0.162907493119585,"Nodiff","PWY.5103..L.isoleucine.biosynthesis.III"
"Pathway179",0.195149377591704,6.64417816666667e-05,"6.073255e-05",6.175674e-05,"3.88645e-05","ThomasAM_2018a",0.195149377591704,0.31617952042502,"Nodiff","PWY.5104..L.isoleucine.biosynthesis.IV"
"Pathway18",0.00751391841312492,5.161166275e-06,"5.589745e-07",1.87977927586207e-05,"5.02213e-06","ThomasAM_2018a",0.00751391841312492,0.0379931632204694,"Nodiff","AST.PWY..L.arginine.degradation.II..AST.pathway."
"Pathway181",0.00151233674391694,2.16792815416667e-05,"1.089828e-05",4.63032089655172e-05,"4.11089e-05","ThomasAM_2018a",0.00151233674391694,0.0217972034500437,"Nodiff","PWY.5121..superpathway.of.geranylgeranyl.diphosphate.biosynthesis.II..via.MEP."
"Pathway183",0.0614847630812933,1.14582127375e-05,"3.79949e-06",1.70460950689655e-05,"1.52457e-05","ThomasAM_2018a",0.0614847630812933,0.140954865023101,"Nodiff","PWY.5136..fatty.acid..beta..oxidation.II..peroxisome."
"Pathway184",0.0313080491262914,3.33507855833333e-06,"7.63402e-08",6.45540857931035e-06,"1.1624e-06","ThomasAM_2018a",0.0313080491262914,0.0871967979798364,"Nodiff","PWY.5138..unsaturated..even.numbered.fatty.acid..beta..oxidation"
"Pathway185",0.0589897398457921,7.74765590416667e-05,"7.24628e-05",0.000111703617241379,"9.67646e-05","ThomasAM_2018a",0.0589897398457921,0.137088851733878,"Nodiff","PWY.5154..L.arginine.biosynthesis.III..via.N.acetyl.L.citrulline."
"Pathway186",0.00367476736970066,7.84663683333333e-06,"1.79043e-06",3.66795239827586e-05,"5.14953e-06","ThomasAM_2018a",0.00367476736970066,0.0295740364801406,"Nodiff","PWY.5173..superpathway.of.acetyl.CoA.biosynthesis"
"Pathway187",0.00755353690139896,0.000101135164666667,"8.77612e-05",5.60035425517241e-05,"6.15673e-05","ThomasAM_2018a",0.00755353690139896,0.0379931632204694,"Nodiff","PWY.5177..glutaryl.CoA.degradation"
"Pathway190",0.383310537763047,0,"0",7.65265517241379e-07,"0","ThomasAM_2018a",0.383310537763047,0.522978345045129,"Nodiff","PWY.5180..toluene.degradation.I..aerobic...via.o.cresol."
"Pathway191",0.383310537763047,0,"0",7.15358620689655e-09,"0","ThomasAM_2018a",0.383310537763047,0.522978345045129,"Nodiff","PWY.5181..toluene.degradation.III..aerobic...via.p.cresol."
"Pathway192",0.383310537763047,0,"0",7.65265517241379e-07,"0","ThomasAM_2018a",0.383310537763047,0.522978345045129,"Nodiff","PWY.5182..toluene.degradation.II..aerobic...via.4.methylcatechol."
"Pathway194",0.866352550576974,0.00010329905,"0.0001003639",9.97203482758621e-05,"9.15189e-05","ThomasAM_2018a",0.866352550576974,0.935771825462949,"Nodiff","PWY.5188..tetrapyrrole.biosynthesis.I..from.glutamate."
"Pathway195",0.0153550382846978,1.96004565208333e-05,"8.932295e-06",4.95905306896552e-05,"2.7724e-05","ThomasAM_2018a",0.0153550382846978,0.0572771396696407,"Nodiff","PWY.5189..tetrapyrrole.biosynthesis.II..from.glycine."
"Pathway197",0.935300461702058,3.838725e-08,"0",6.25420689655172e-08,"0","ThomasAM_2018a",0.935300461702058,0.955140168465435,"Nodiff","PWY.5265..peptidoglycan.biosynthesis.II..staphylococci."
"Pathway20",0.0437439343521762,0.0003742986625,"0.0003930615",0.000305263082758621,"0.000326404","ThomasAM_2018a",0.0437439343521762,0.108394896152084,"Nodiff","BRANCHED.CHAIN.AA.SYN.PWY..superpathway.of.branched.amino.acid.biosynthesis"
"Pathway201",0.160703679396505,4.0520019e-05,"2.804455e-05",5.55338013448276e-05,"5.12725e-05","ThomasAM_2018a",0.160703679396505,0.268921064706067,"Nodiff","PWY.5345..superpathway.of.L.methionine.biosynthesis..by.sulfhydrylation."
"Pathway202",0.797258663267309,0.0001025157375,"8.80251e-05",0.00012936315862069,"0.000112343","ThomasAM_2018a",0.797258663267309,0.916983513723833,"Nodiff","PWY.5347..superpathway.of.L.methionine.biosynthesis..transsulfuration."
"Pathway205",0.115593303337982,1.064553575e-05,"4.815e-06",2.13901566896552e-05,"9.20487e-06","ThomasAM_2018a",0.115593303337982,0.210567260675135,"Nodiff","PWY.5384..sucrose.degradation.IV..sucrose.phosphorylase."
"Pathway207",0.829653427080544,6.10311791666667e-07,"0",1.58769831034483e-06,"0","ThomasAM_2018a",0.829653427080544,0.919741687007483,"Nodiff","PWY.5415..catechol.degradation.I..meta.cleavage.pathway."
"Pathway208",0.688038444703015,4.01354166666667e-08,"0",7.0480724137931e-08,"0","ThomasAM_2018a",0.688038444703015,0.818869021793224,"Nodiff","PWY.5417..catechol.degradation.III..ortho.cleavage.pathway."
"Pathway209",0.688038444703015,4.01354166666667e-08,"0",7.0480724137931e-08,"0","ThomasAM_2018a",0.688038444703015,0.818869021793224,"Nodiff","PWY.5431..aromatic.compounds.degradation.via..beta..ketoadipate"
"Pathway21",0.0207720327007254,0.000363313666666667,"0.000375",0.000295720148275862,"0.000323429","ThomasAM_2018a",0.0207720327007254,0.0666683335251853,"Nodiff","CALVIN.PWY..Calvin.Benson.Bassham.cycle"
"Pathway210",0.963374471429541,5.96607479166667e-06,"3.81517e-06",7.23345344827586e-06,"2.05447e-06","ThomasAM_2018a",0.963374471429541,0.978651948971504,"Nodiff","PWY.5464..superpathway.of.cytosolic.glycolysis..plants...pyruvate.dehydrogenase.and.TCA.cycle"
"Pathway211",0.0382941448214862,0.0001244255375,"0.000116164",0.000183884872413793,"0.000161549","ThomasAM_2018a",0.0382941448214862,0.10161517169166,"Nodiff","PWY.5484..glycolysis.II..from.fructose.6.phosphate."
"Pathway212",0.173730405576412,7.73862820833333e-06,"4.430445e-06",1.67975971034483e-05,"6.50856e-06","ThomasAM_2018a",0.173730405576412,0.286995817055151,"Nodiff","PWY.5505..L.glutamate.and.L.glutamine.biosynthesis"
"Pathway217",0.00530596975349621,1.10789888333333e-05,"2.094225e-06",2.13959082758621e-05,"1.38992e-05","ThomasAM_2018a",0.00530596975349621,0.0361002593080927,"Nodiff","PWY.561..superpathway.of.glyoxylate.cycle.and.fatty.acid.degradation"
"Pathway221",0.054961909114578,1.0917966125e-06,"3.58606e-08",3.87983282068965e-06,"1.28504e-06","ThomasAM_2018a",0.054961909114578,0.129236832222032,"Nodiff","PWY.5656..mannosylglycerate.biosynthesis.I"
"Pathway222",1,0.000156320491666667,"0.0001661565",0.000187893475862069,"0.000139746","ThomasAM_2018a",1,1,"Nodiff","PWY.5659..GDP.mannose.biosynthesis"
"Pathway223",0.351182737690298,0.000431184583333333,"0.0004408395",0.000407458551724138,"0.000423789","ThomasAM_2018a",0.351182737690298,0.507933830908285,"Nodiff","PWY.5667..CDP.diacylglycerol.biosynthesis.I"
"Pathway224",0.129515623332936,1.10053416666667e-07,"0",6.37738137931034e-07,"0","ThomasAM_2018a",0.129515623332936,0.226149041778235,"Nodiff","PWY.5675..nitrate.reduction.V..assimilatory."
"Pathway225",0.279666600404044,4.03341770833333e-05,"3.93983e-05",4.83529840344828e-05,"4.945e-05","ThomasAM_2018a",0.279666600404044,0.420748412215013,"Nodiff","PWY.5676..acetyl.CoA.fermentation.to.butanoate.II"
"Pathway227",0.0382941448214862,0.0007250055,"0.0006801415",0.000600788034482759,"0.000577897","ThomasAM_2018a",0.0382941448214862,0.10161517169166,"Nodiff","PWY.5686..UMP.biosynthesis"
"Pathway228",0.161991027107809,3.69591533333333e-05,"2.538065e-05",5.37824713793103e-05,"3.34086e-05","ThomasAM_2018a",0.161991027107809,0.268921064706067,"Nodiff","PWY.5690..TCA.cycle.II..plants.and.fungi."
"Pathway23",0.579362578185355,1.92952964583333e-05,"1.34001e-05",1.55439131034483e-05,"1.62664e-05","ThomasAM_2018a",0.579362578185355,0.723130329068388,"Nodiff","CENTFERM.PWY..pyruvate.fermentation.to.butanoate"
"Pathway232",0.0225884382545607,2.77921891666667e-06,"4.604875e-07",1.10794379310345e-05,"4.4195e-06","ThomasAM_2018a",0.0225884382545607,0.0698376485485042,"Nodiff","PWY.5705..allantoin.degradation.to.glyoxylate.III"
"Pathway233",0.000587972953689028,1.85707092083333e-05,"5.23764e-07",4.22910185517241e-05,"3.21102e-05","ThomasAM_2018a",0.000587972953689028,0.0161001446164048,"Nodiff","PWY.5723..Rubisco.shunt"
"Pathway236",0.114804584413374,3.75943254166667e-06,"0",3.22692306896552e-06,"4.14573e-07","ThomasAM_2018a",0.114804584413374,0.21026709210493,"Nodiff","PWY.5747..2.methylcitrate.cycle.II"
"Pathway237",0.935300461702058,9.19979166666667e-09,"0",1.44582413793103e-08,"0","ThomasAM_2018a",0.935300461702058,0.955140168465435,"Nodiff","PWY.5754..4.hydroxybenzoate.biosynthesis.I..eukaryotes."
"Pathway238",0.00573360381412845,1.09987824583333e-05,"3.032755e-06",3.20427175862069e-05,"2.07363e-05","ThomasAM_2018a",0.00573360381412845,0.0361002593080927,"Nodiff","PWY.5791..1.4.dihydroxy.2.naphthoate.biosynthesis.II..plants."
"Pathway239",0.00573360381412845,1.09987824583333e-05,"3.032755e-06",3.20427175862069e-05,"2.07363e-05","ThomasAM_2018a",0.00573360381412845,0.0361002593080927,"Nodiff","PWY.5837..1.4.dihydroxy.2.naphthoate.biosynthesis.I"
"Pathway240",0.0156639602824399,1.9745624e-05,"5.19093e-06",5.24325906896552e-05,"3.63751e-05","ThomasAM_2018a",0.0156639602824399,0.0572771396696407,"Nodiff","PWY.5838..superpathway.of.menaquinol.8.biosynthesis.I"
"Pathway241",0.00924624406863767,1.7853025e-05,"6.57477e-06",4.94781389655172e-05,"3.15309e-05","ThomasAM_2018a",0.00924624406863767,0.0432775590434846,"Nodiff","PWY.5840..superpathway.of.menaquinol.7.biosynthesis"
"Pathway242",0.00605160155324271,1.33258070833333e-05,"4.094685e-06",4.47367862068965e-05,"2.38388e-05","ThomasAM_2018a",0.00605160155324271,0.0361002593080927,"Nodiff","PWY.5845..superpathway.of.menaquinol.9.biosynthesis"
"Pathway243",0.00605160155324271,1.33258070833333e-05,"4.094685e-06",4.47367862068965e-05,"2.38388e-05","ThomasAM_2018a",0.00605160155324271,0.0361002593080927,"Nodiff","PWY.5850..superpathway.of.menaquinol.6.biosynthesis.I"
"Pathway244",0.000220730928980446,9.80494804166667e-06,"2.995705e-06",5.60366925862069e-05,"1.39619e-05","ThomasAM_2018a",0.000220730928980446,0.0123977205110684,"Nodiff","PWY.5855..ubiquinol.7.biosynthesis..prokaryotic."
"Pathway245",0.000220730928980446,9.80494804166667e-06,"2.995705e-06",5.60366925862069e-05,"1.39619e-05","ThomasAM_2018a",0.000220730928980446,0.0123977205110684,"Nodiff","PWY.5856..ubiquinol.9.biosynthesis..prokaryotic."
"Pathway246",0.000220730928980446,9.80494804166667e-06,"2.995705e-06",5.60366925862069e-05,"1.39619e-05","ThomasAM_2018a",0.000220730928980446,0.0123977205110684,"Nodiff","PWY.5857..ubiquinol.10.biosynthesis..prokaryotic."
"Pathway247",0.00605160155324271,1.01564283333333e-05,"2.74569e-06",3.55141648275862e-05,"1.64589e-05","ThomasAM_2018a",0.00605160155324271,0.0361002593080927,"Nodiff","PWY.5860..superpathway.of.demethylmenaquinol.6.biosynthesis.I"
"Pathway248",0.0149046643219022,1.46020677916667e-05,"3.494195e-06",4.21573658965517e-05,"2.46184e-05","ThomasAM_2018a",0.0149046643219022,0.0572771396696407,"Nodiff","PWY.5861..superpathway.of.demethylmenaquinol.8.biosynthesis"
"Pathway249",0.00605160155324271,1.01564283333333e-05,"2.74569e-06",3.55141648275862e-05,"1.64589e-05","ThomasAM_2018a",0.00605160155324271,0.0361002593080927,"Nodiff","PWY.5862..superpathway.of.demethylmenaquinol.9.biosynthesis"
"Pathway25",0.823243823319431,8.02713466666667e-05,"5.080715e-05",7.23284486206897e-05,"5.49615e-05","ThomasAM_2018a",0.823243823319431,0.919741687007483,"Nodiff","CITRULBIO.PWY..L.citrulline.biosynthesis"
"Pathway250",0.0043438895176102,8.85176054166667e-06,"3.441615e-06",2.53113244482759e-05,"1.7798e-05","ThomasAM_2018a",0.0043438895176102,0.0325309059429919,"Nodiff","PWY.5863..superpathway.of.phylloquinol.biosynthesis"
"Pathway255",0.00605160155324271,1.33258070833333e-05,"4.094685e-06",4.47367862068965e-05,"2.38388e-05","ThomasAM_2018a",0.00605160155324271,0.0361002593080927,"Nodiff","PWY.5896..superpathway.of.menaquinol.10.biosynthesis"
"Pathway256",0.0067487131644209,2.50933704166667e-05,"8.911595e-06",6.42395120689655e-05,"5.37707e-05","ThomasAM_2018a",0.0067487131644209,0.0361002593080927,"Nodiff","PWY.5897..superpathway.of.menaquinol.11.biosynthesis"
"Pathway257",0.0067487131644209,2.50933704166667e-05,"8.911595e-06",6.42395120689655e-05,"5.37707e-05","ThomasAM_2018a",0.0067487131644209,0.0361002593080927,"Nodiff","PWY.5898..superpathway.of.menaquinol.12.biosynthesis"
"Pathway258",0.0067487131644209,2.50933704166667e-05,"8.911595e-06",6.42395120689655e-05,"5.37707e-05","ThomasAM_2018a",0.0067487131644209,0.0361002593080927,"Nodiff","PWY.5899..superpathway.of.menaquinol.13.biosynthesis"
"Pathway26",0.122872199380597,0.0005001425,"0.0004983885",0.000438112589655172,"0.000420934","ThomasAM_2018a",0.122872199380597,0.217936479954006,"Nodiff","COA.PWY.1..coenzyme.A.biosynthesis.II..mammalian."
"Pathway260",0.879231199408029,5.834587175e-05,"6.160915e-06",2.67257475862069e-05,"1.67107e-05","ThomasAM_2018a",0.879231199408029,0.941792374523399,"Nodiff","PWY.5913..TCA.cycle.VI..obligate.autotrophs."
"Pathway261",0.00292652333154577,1.52935330833333e-05,"5.00423e-06",3.34653131724138e-05,"2.0317e-05","ThomasAM_2018a",0.00292652333154577,0.0268513863912942,"Nodiff","PWY.5918..superpathay.of.heme.biosynthesis.from.glutamate"
