"Ctl","Disease"
"CCIS45793747ST.4.0","MMRS16644320ST.27.0.0"
"SZAXPI015244.32","SZAXPI003426.11"
"MMRS65862658ST.27.0.0","MMRS43939546ST.27.0.0"
"CCIS48174381ST.4.0","SID31004"
"SID530167","SID31873"
"MMRS51307502ST.27.0.0","LILT_VF73_16"
"CCIS88007743ST.4.0","CCIS06260551ST.3.0"
"CCMD85661207ST.11.0","CRC_MR_SBJ01C_17"
"SID31236","SID31489"
"CCIS05314658ST.4.0","CRC_MR_SBJ04C_17"
"SZAXPI015242.30","SZAXPI017586.111"
"SZAXPI015261.75","CCIS62605362ST.3.0"
"LILT_VF10_T016","SID31866"
"MMRS91297590ST.27.0.0","MMRS25641480ST.27.0.0"
"MMRS93621581ST.27.0.0","MMRS12272136ST.27.0.0"
"MMRS95479054ST.27.0.0","SZAXPI017588.123"
"CCMD73128545ST.11.0","SZAXPI017462.33"
"SID530444","SID31549"
"LILT_VF140_T016","CCMD21703880ST.11.0"
"DRR127721","SZAXPI015222.123"
"CCMD56948710ST.11.0","SZAXPI015218.16"
"SZAXPI015263.84","CRC_MR_SBJ53C_17"
"CCIS63910149ST.4.0","CRC_MR_SBJ25C_17"
"SID31160","SZAXPI015223.158"
"CCIS15794887ST.4.0","SZAXPI015210.17"
"SID530331","CRC_MR_SBJ22C_17"
"LILT_VF40_16","LILT_VF207_T017"
"CCIS34604008ST.4.0","CCIS17669415ST.4.0"
"DRR127535","DRR127557"
"MMRS21365932ST.27.0.0","CCIS78318719ST.4.0"
"LILT_VF261_T016","SID531248"
"CCMD46727384ST.11.0","SID531382"
"CCIS36797902ST.4.0","SZAXPI015225.18"
"CCMD41521570ST.11.0","CCMD86707194ST.21.0"
"MMRS57276462ST.27.0.0","CCMD18872694ST.21.0"
"CCMD53522274ST.11.0","MMRS44587603ST.27.0.0"
"LILT_VF265_T016","CCIS71301801ST.4.0"
"SZAXPI015259.62","CRC_MR_SBJ31C_17"
"CRC_MR_SBJ65H_17","CRC_MR_SBJ10C_17"
"CRC_MR_SBJ78H_17","DRR162778"
"LILT_VF189_T016","CCMD95676152ST.11.0"
"CCMD38158721ST.11.0","CCMD93344354ST.21.0"
"CCIS88317640ST.4.0","SID531281"
"DRR127731","DRR127774"
"MMRS73787048ST.27.0.0","CCIS76845094ST.20.0"
"SZAXPI015246.34","SZAXPI017452.17"
"SZAXPI015252.43","CCIS98832363ST.4.0"
"MMRS68630931ST.27.0.0","CCIS62794166ST.4.0"
"CCIS20795251ST.4.0","SID31872"
"DRR127628","DRR162777"
"CCIS11362406ST.4.0","CCIS98512455ST.4.0"
"SZAXPI015273.95","SZAXPI003422.11"
"CCIS64773582ST.4.0","DRR127580"
"CCIS27304052ST.3.0","SZAXPI015216.169"
"DRR127588","CCMD26709089ST.21.0"
"SZAXPI015269.94","CCMD19497912ST.21.0"
"DRR127707","SZAXPI017464.37"
"SID31700","CCMD45988061ST.21.0"
"SZAXPI015272.108","CCMD90311071ST.21.0"
"LILT_VF170_T016","CCMD71242853ST.11.0"
"CCIS93040568ST.20.0","SZAXPI015221.142"
"DRR127488","DRR127491"
"CCMD99440714ST.11.0","MMRS86178473ST.27.0.0"
"CRC_MR_SBJ75H_17","SID31884"
"CCMD18829815ST.11.0","CCMD52117727ST.11.0"
"SID530364","CRC_MR_SBJ35C_17"
"MMRS11288076ST.27.0.0","SZAXPI003425.1"
"SID31714","SID31879"
"CRC_MR_SBJ79H_17","SZAXPI017453.19"
"CRC_MR_SBJ63H_17","DRR127638"
"CRC_MR_SBJ69H_17","DRR127536"
"CRC_MR_SBJ24H_17","CCIS34055159ST.4.0"
"CCIS16383318ST.4.0","DRR127685"
"MMPU29365221ST","MMRS81194191ST.27.0.0"
"CCIS07277498ST.4.0","CCMD13071240ST.21.0"
"LILT_VF06_16","SZAXPI003410.3"
"SID530227","CCMD65222621ST.11.0"
"DRR127763","CCMD12232071ST.21.0"
"MMRS51737257ST.27.0.0","CCMD82866709ST.21.0"
"LILT_VF259_T016","CCIS50148151ST.4.0"
"DRR127546","SZAXPI017457.24"
"CCMD50529145ST.11.0","DRR127603"
"CCMD31134579ST.11.0","DRR127754"
"LILT_VF31_16","SZAXPI003413.4"
"DRR127736","SZAXPI017463.36"
"CCMD50300306ST.11.0","SZAXPI015220.136"
"CRC_MR_SBJ57H_17","CCIS59132091ST.4.0"
"DRR127704","SZAXPI017583.102"
"SID530119","SID31159"
"CRC_MR_SBJ82H_17","SZAXPI017459.26"
"CCMD39157124ST.11.0","CRC_MR_SBJ33C_17"
"SZAXPI015274.111","SZAXPI003437.3"
"DRR127532","DRR127476"
"SID31071","CCIS22416007ST.4.0"
"DRR127751","CCIS41288781ST.4.0"
"LILT_VF84_16","CCMD27463710ST.11.0"
"SZAXPI015265.88","CCIS85214191ST.3.0"
"CCIS74239020ST.4.0","CCIS22958137ST.20.0"
"DRR127619","SZAXPI015214.19"
"LILT_VF206_T016","SZAXPI017585.109"
"SID31637","CRC_MR_SBJ61C_17"
"LILT_GF06_16","CCMD64776337ST.21.0"
"LILT_VF18_T016","CCMD11006829ST.21.0"
"MMRS84085284ST.27.0.0","CCIS46047672ST.4.0"
"SZAXPI003417.4","SID31493"
