"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25"
"CRC_MR_SBJ81H_17","MMRS67096717ST.27.0.0","CCMD51228890ST.11.0","SZAXPI015250.39","SZAXPI015212.113","DRR127649","SID31009","17.996113501787","18.3362926195128","36.4321479132922","39.2363070601261","40.2652819394065","40.8418212768946","SZAXPI003421.5","CCMD86114146ST.21.0","DRR127515","MMRS16644320ST.27.0.0","SID31549","DRR127485","21.6345016828999","33.4244735367979","39.7479921897295","41.0038224424309","41.2048106627018","42.1032885844313"
"CRC_MR_SBJ82H_17","CCIS94417875ST.3.0","MMRS95479054ST.27.0.0","DRR127649","MMRS11288076ST.27.0.0","SID31009","MMRS11932626ST.27.0.0","23.8900812954205","25.0721616284656","25.3861997397897","26.0371354234966","26.2047983456046","26.2400766614486","MMRS25641480ST.27.0.0","MMRS14602194ST.27.0.0","DRR127517","SID31549","DRR127485","MMRS72802364ST.27.0.0","22.1726370273835","23.5740004282175","25.1676973896342","25.6603147916447","25.9439980072328","25.9855412275192"
"CRC_MR_SBJ83H_17","CCMD53522274ST.11.0","MMRS95479054ST.27.0.0","MMRS39582183ST.27.0.0","SZAXPI015242.30","CCMD10032470ST.11.0","DRR127649","21.0632523459413","26.1691977781169","27.8124457705341","32.3876661301721","33.2664860863888","34.5533818587732","CCIS84543192ST.4.0","SZAXPI015226.14","MMRS44587603ST.27.0.0","MMRS72802364ST.27.0.0","CCMD76222476ST.11.0","DRR127485","18.465519452864","21.5657610219626","22.4448142323745","28.1902241903004","28.8021491949038","33.1763826865015"
"DRR127488","SZAXPI015242.30","CCMD10032470ST.11.0","MMRS51737257ST.27.0.0","DRR127649","MMRS95479054ST.27.0.0","MMRS11932626ST.27.0.0","23.0149503138004","24.0925603571331","26.6097120286522","26.8767887360265","27.7938510434664","28.1935718949799","CRC_MR_SBJ42C_17","DRR127517","SZAXPI003437.3","MMRS16644320ST.27.0.0","MMRS14602194ST.27.0.0","DRR127485","22.6987049819544","23.3362963213638","25.1420502234325","26.1488801712368","26.5239605305637","27.2018904408131"
"DRR127537","CRC_MR_SBJ17H_17","SZAXPI003433.7","CCIS07648107ST.4.0","SID31009","MMRS11932626ST.27.0.0","MMRS38861560ST.27.0.0","30.9399023398944","31.1226182926614","32.1787911698156","32.6072353290539","32.6157739442559","32.7921435211576","CCIS41288781ST.4.0","DRR127536","MMRS72802364ST.27.0.0","MMRS16644320ST.27.0.0","DRR127517","MMRS14602194ST.27.0.0","28.6281157177747","31.2314233767067","33.7180573972879","33.8737048265273","34.1278060500803","34.6851544494889"
"DRR127649","MMRS11932626ST.27.0.0","CCIS94417875ST.3.0","LILT_VF265_T016","MMRS20257302ST.27.0.0","CCMD27867141ST.11.0","MMRS95479054ST.27.0.0","17.7079353544506","18.3205966204024","18.4183756419642","20.3166567062743","20.9087156779846","22.0294476398978","MMRS14602194ST.27.0.0","MMRS25641480ST.27.0.0","DRR127485","DRR127517","MMRS16644320ST.27.0.0","DRR127515","16.4458211066915","18.3499657739517","18.555513611501","19.006458364264","20.0660330072663","22.1546198855747"
"DRR127704","MMRS11288076ST.27.0.0","CRC_MR_SBJ82H_17","CCIS94417875ST.3.0","MMRS11932626ST.27.0.0","DRR127649","LILT_VF18_T016","21.7169793791885","26.3156199193255","28.0527580644934","28.488762945114","30.5915986841567","30.6723143544549","MMRS16644320ST.27.0.0","DRR127517","MMRS14602194ST.27.0.0","CCMD88272491ST.21.0","MMRS25641480ST.27.0.0","MMRS72802364ST.27.0.0","25.4329921920564","26.8798398702522","27.1132717515684","27.3099291916768","27.8824158249586","28.0930490345548"
"LILT_VF18_T016","DRR127704","CRC_MR_SBJ82H_17","CCIS94417875ST.3.0","LILT_VF265_T016","MMRS11288076ST.27.0.0","MMRS11932626ST.27.0.0","30.6723143544549","34.1517394790148","34.4218822129078","34.4385246056433","35.230776308123","36.0348958384397","LILT_GF15_16","MMRS25641480ST.27.0.0","MMRS14602194ST.27.0.0","DRR127536","SZAXPI017461.32","MMRS44587603ST.27.0.0","30.4682415113885","32.2711239781077","32.4122285509266","32.5744996306943","33.9725048163334","34.1193662818611"
"LILT_VF265_T016","DRR127649","CCIS94417875ST.3.0","CCMD27867141ST.11.0","MMRS21365932ST.27.0.0","MMRS20257302ST.27.0.0","MMRS11932626ST.27.0.0","18.4183756419642","19.4482659190736","19.9291829951431","21.0972472698193","22.6619968937492","24.0806425263883","MMRS14602194ST.27.0.0","DRR127485","DRR127515","MMRS16644320ST.27.0.0","CCMD86114146ST.21.0","MMRS25641480ST.27.0.0","19.269044595039","20.1449320799078","20.3122838123486","22.8505212177578","23.7139589286205","24.3572193603806"
"MMRS11288076ST.27.0.0","DRR127704","CRC_MR_SBJ82H_17","MMRS11932626ST.27.0.0","CCIS94417875ST.3.0","SZAXPI003433.7","CCIS07648107ST.4.0","21.7169793791885","26.0371354234966","27.14934813953","27.6348675930155","28.7439965373485","29.1065279744424","DRR127517","MMRS72802364ST.27.0.0","CCIS81887263ST.4.0","CCMD88272491ST.21.0","DRR127485","MMRS14602194ST.27.0.0","25.4431713458621","25.668641815098","26.172296772068","26.7025860457578","28.0978355559712","28.7857758697781"
"MMRS11932626ST.27.0.0","DRR127649","CCIS94417875ST.3.0","MMRS20257302ST.27.0.0","CCIS07648107ST.4.0","MMRS95479054ST.27.0.0","LILT_VF265_T016","17.7079353544506","20.4585310157328","21.3895016344047","22.5275289342174","23.9464396076285","24.0806425263883","MMRS14602194ST.27.0.0","DRR127485","DRR127517","MMRS16644320ST.27.0.0","MMRS72802364ST.27.0.0","MMRS25641480ST.27.0.0","16.5376558986121","20.3574591050013","21.1999936108693","21.3617298846067","21.5839358670841","21.7738650346235"
"MMRS21365932ST.27.0.0","CCMD27867141ST.11.0","LILT_VF265_T016","DRR127649","CCIS94417875ST.3.0","MMRS20257302ST.27.0.0","MMRS38954404ST.27.0.0","20.4295253120527","21.0972472698193","22.0513360596178","23.6820481228609","25.8671543655502","28.4462516978336","SID31223","DRR127485","DRR127515","MMRS14602194ST.27.0.0","CCMD86114146ST.21.0","DRR127517","23.0132794559446","23.9704403345996","25.7685977556929","25.8204397248788","26.1335258925083","27.1778991694483"
"MMRS32573774ST.27.0.0","MMRS51737257ST.27.0.0","MMRS11932626ST.27.0.0","DRR127649","MMRS20257302ST.27.0.0","MMRS38861560ST.27.0.0","CCIS94417875ST.3.0","25.3728188752038","26.2026176508436","28.3888334534531","28.3955308203052","31.4132732598419","31.8524570439079","DRR127517","MMRS14602194ST.27.0.0","MMRS25641480ST.27.0.0","MMRS72802364ST.27.0.0","CCIS81887263ST.4.0","MMRS16644320ST.27.0.0","26.3761038466943","29.5943465683634","31.9415722873734","31.9941293882096","32.1123045417968","32.4456133835284"
"MMRS39582183ST.27.0.0","MMRS38954404ST.27.0.0","MMRS95479054ST.27.0.0","DRR127649","CCIS94417875ST.3.0","MMRS11932626ST.27.0.0","CCMD53522274ST.11.0","19.2892682272345","21.0059760043589","23.0770851139242","23.191439749856","24.4446697795675","24.8228256378217","DRR127485","MMRS72802364ST.27.0.0","MMRS44587603ST.27.0.0","SZAXPI015226.14","MMRS16644320ST.27.0.0","MMRS14602194ST.27.0.0","21.6498824132765","22.1770731507451","22.8545699259448","23.1639303959475","23.553029669879","24.2065873315137"
"MMRS51737257ST.27.0.0","DRR127649","MMRS11932626ST.27.0.0","MMRS20257302ST.27.0.0","MMRS32573774ST.27.0.0","DRR127488","MMRS95479054ST.27.0.0","23.9652919854067","24.7013734562676","25.160448707688","25.3728188752038","26.6097120286522","27.6671199676547","DRR127517","MMRS14602194ST.27.0.0","MMRS25641480ST.27.0.0","MMRS16644320ST.27.0.0","DRR127485","CRC_MR_SBJ42C_17","23.0866037256999","24.1751169206376","25.5003218205732","25.5414048190326","26.1255098848271","26.6712457520529"
"MMRS67096717ST.27.0.0","CCMD51228890ST.11.0","CRC_MR_SBJ81H_17","SZAXPI015250.39","DRR127649","SID31009","CCIS94417875ST.3.0","14.1824162859155","17.996113501787","26.0052025121205","33.0531310750116","33.7192191365992","34.319584939387","SZAXPI003421.5","CCMD86114146ST.21.0","MMRS16644320ST.27.0.0","DRR127515","DRR127485","SID31549","19.5954931972176","26.0415223552714","33.2331788708604","33.6284359454911","34.2897823678498","34.3994080568736"
"MMRS95479054ST.27.0.0","MMRS39582183ST.27.0.0","CCMD10032470ST.11.0","DRR127649","SZAXPI015242.30","MMRS11932626ST.27.0.0","CCMD53522274ST.11.0","21.0059760043589","21.1701137581143","22.0294476398978","23.5112803279086","23.9464396076285","24.6762994787306","DRR127485","MMRS25641480ST.27.0.0","MMRS44587603ST.27.0.0","MMRS16644320ST.27.0.0","MMRS14602194ST.27.0.0","CCMD76222476ST.11.0","15.8190715079805","20.5075884622351","20.8545173190463","22.1965093059585","22.5170360593196","22.7156433386312"
"SZAXPI003433.7","MMRS11932626ST.27.0.0","CCIS07648107ST.4.0","CCIS94417875ST.3.0","DRR127649","SID31009","MMRS95479054ST.27.0.0","24.9613933608102","25.3407349635582","25.5782630788019","25.9336309249534","25.9701712429703","26.9419453400993","DRR127536","MMRS14602194ST.27.0.0","CCIS81887263ST.4.0","DRR127485","MMRS16644320ST.27.0.0","MMRS72802364ST.27.0.0","22.4664143471449","23.7478511133576","24.0588718558144","24.4667777970353","24.7927797192933","24.9479559915497"
"SZAXPI015212.113","DRR127649","CCIS94417875ST.3.0","MMRS11932626ST.27.0.0","MMRS95479054ST.27.0.0","CRC_MR_SBJ82H_17","CCIS07648107ST.4.0","27.0751135074777","27.8100999735294","28.8156410111245","28.8943229789867","29.3078710377383","29.9883007461877","MMRS16644320ST.27.0.0","DRR127517","DRR127485","MMRS14602194ST.27.0.0","MMRS25641480ST.27.0.0","DRR127515","28.2824918538077","28.3363803163936","28.3411682837811","29.2077461466047","29.3228504802347","29.4402273788689"
"SZAXPI015242.30","CCMD10032470ST.11.0","DRR127649","DRR127488","MMRS95479054ST.27.0.0","MMRS11932626ST.27.0.0","MMRS51737257ST.27.0.0","17.6818649052129","22.1230564482736","23.0149503138004","23.5112803279086","26.6257748679977","27.7197916699116","MMRS25641480ST.27.0.0","CCMD76222476ST.11.0","MMRS14602194ST.27.0.0","DRR127517","MMRS16644320ST.27.0.0","CRC_MR_SBJ42C_17","22.0664081839048","23.1299436933945","23.504435426302","23.6301229152453","23.8688464223892","24.38444916343"
"SZAXPI015250.39","MMRS67096717ST.27.0.0","SID31009","SZAXPI003433.7","CCMD51228890ST.11.0","CCIS94417875ST.3.0","MMRS11932626ST.27.0.0","26.0052025121205","29.5036183452166","30.7285258031947","31.2076750131278","33.2798124319414","36.182700141605","SZAXPI015216.169","SZAXPI017456.23","CCMD86114146ST.21.0","CCIS81887263ST.4.0","DRR127485","SZAXPI003415.12","26.1214958946305","28.1653458256667","30.0389409145779","30.4076431477729","32.8684304659943","33.4487111513852"
"SZAXPI015260.74","CCMD25475945ST.11.0","SZAXPI015242.30","MMRS11932626ST.27.0.0","DRR127649","SZAXPI003433.7","CCIS94417875ST.3.0","23.7243891999857","41.9712312255026","42.5201007254369","42.5855193406573","43.1218937547483","43.2635467238136","MMRS41711735ST.27.0.0","SID31493","SZAXPI017456.23","SZAXPI003415.12","SZAXPI003437.3","CRC_MR_SBJ42C_17","13.929218767684","21.5542286022674","36.2137467584673","36.8439122150648","39.4645219819587","40.1820703082395"
"CCIS41288781ST.4.0","CCIS94417875ST.3.0","DRR127537","MMRS11932626ST.27.0.0","SID31009","MMRS20257302ST.27.0.0","CRC_MR_SBJ17H_17","26.4199604443913","28.6281157177747","29.7870885191739","30.6675106830111","30.7694035690115","30.7715398218142","MMRS14602194ST.27.0.0","MMRS25641480ST.27.0.0","DRR127485","DRR127536","MMRS72802364ST.27.0.0","CCMD88272491ST.21.0","28.5471371840961","29.8286501319369","30.0318741340347","30.3067858653009","30.5806419994332","31.0017425766488"
"CCIS81887263ST.4.0","SZAXPI003433.7","MMRS11932626ST.27.0.0","CCIS94417875ST.3.0","MMRS11288076ST.27.0.0","DRR127649","CCIS07648107ST.4.0","24.0588718558144","24.7844901789002","25.109869394513","26.172296772068","26.2750440812037","26.3004528021287","MMRS72802364ST.27.0.0","DRR127517","DRR127485","SZAXPI015216.169","MMRS25641480ST.27.0.0","MMRS14602194ST.27.0.0","22.8352877476944","24.3516670435578","25.4411896484933","25.8160398604647","26.506796279743","26.8854833473475"
"CCIS84543192ST.4.0","CRC_MR_SBJ83H_17","CCMD53522274ST.11.0","MMRS39582183ST.27.0.0","MMRS95479054ST.27.0.0","MMRS11932626ST.27.0.0","CCIS94417875ST.3.0","18.465519452864","23.4465703273187","28.6978565064013","32.8741318326994","37.8905564497395","38.4921542677518","SZAXPI015226.14","MMRS72802364ST.27.0.0","MMRS44587603ST.27.0.0","DRR127485","CCMD76222476ST.11.0","DRR127517","18.992550623813","28.3108819372039","29.0353617890479","36.2152346865528","38.4329088590338","38.6830716944299"
"CCMD23101338ST.21.0","MMRS38954404ST.27.0.0","MMRS39582183ST.27.0.0","MMRS38861560ST.27.0.0","MMRS95479054ST.27.0.0","MMRS11932626ST.27.0.0","DRR127649","25.4051954566463","27.5418788398976","32.1173112810101","36.2570369739986","37.914021721288","38.088797347161","DRR127485","MMRS16644320ST.27.0.0","MMRS14602194ST.27.0.0","DRR127517","CRC_MR_SBJ42C_17","MMRS25641480ST.27.0.0","37.480591862564","37.5873604876985","37.6471922093083","38.3788456880298","38.7906206482895","39.01646114042"
"CCMD26709089ST.21.0","DRR127488","CCMD10032470ST.11.0","MMRS11932626ST.27.0.0","DRR127704","SZAXPI015242.30","MMRS95479054ST.27.0.0","29.7909346935204","30.340164556711","30.3794909430425","32.0125430928269","32.7615927906184","33.1645106661051","CRC_MR_SBJ42C_17","MMRS14602194ST.27.0.0","DRR127485","DRR127517","SZAXPI003437.3","MMRS16644320ST.27.0.0","28.0618251402791","32.302052061739","32.6301109074854","33.2372635533749","33.2626480580545","34.4387795428772"
"CCMD27463710ST.11.0","CCMD27867141ST.11.0","MMRS21365932ST.27.0.0","MMRS20257302ST.27.0.0","LILT_VF265_T016","CCIS94417875ST.3.0","MMRS38954404ST.27.0.0","20.1739878731598","27.7979978108676","28.1775486333109","28.8340887581644","29.1263027139199","31.7044471344242","SID31223","CCMD72690923ST.11.0","CCMD86114146ST.21.0","CCMD88272491ST.21.0","DRR127515","MMRS14602194ST.27.0.0","15.3371285937036","23.04772683374","29.2284385831642","33.6035482462061","34.0079739669787","35.7333647415815"
"CCMD40701343ST.21.0","MMRS11932626ST.27.0.0","CCIS07648107ST.4.0","SZAXPI003433.7","SID31009","CCIS94417875ST.3.0","MMRS95479054ST.27.0.0","26.3843493855865","29.7703290135111","30.9906168689492","33.0208854765344","33.5128833463729","34.6454092809726","MMRS14602194ST.27.0.0","DRR127536","MMRS72802364ST.27.0.0","DRR127485","MMRS16644320ST.27.0.0","DRR127517","28.2675568386516","30.876801056557","31.2988764909972","32.2343511708627","32.3564249784521","32.6311797698398"
"CCMD76222476ST.11.0","MMRS95479054ST.27.0.0","SZAXPI015242.30","CCMD10032470ST.11.0","DRR127649","LILT_VF171_T016","CRC_MR_SBJ83H_17","22.7156433386312","23.1299436933945","23.8592088896845","24.4411417546378","26.3389305940105","28.8021491949038","MMRS25641480ST.27.0.0","MMRS44587603ST.27.0.0","MMRS16644320ST.27.0.0","DRR127485","MMRS14602194ST.27.0.0","DRR127517","23.090716529127","24.819613132821","26.8884197066358","28.0844871569929","28.236042449706","28.5186693183606"
"CCMD86114146ST.21.0","CCIS94417875ST.3.0","CCMD27867141ST.11.0","CCMD51228890ST.11.0","DRR127649","LILT_VF265_T016","MMRS20257302ST.27.0.0","19.6480651924483","22.0196324091889","22.6479777021548","22.8146129618103","23.7139589286205","24.05423927101","DRR127515","SID31223","DRR127485","MMRS14602194ST.27.0.0","MMRS16644320ST.27.0.0","CCMD88272491ST.21.0","22.9456392058513","23.454243313584","23.8838648192708","25.3761825518241","26.3428192153289","27.7763532578217"
"CCMD88272491ST.21.0","CCIS94417875ST.3.0","LILT_VF265_T016","MMRS20257302ST.27.0.0","DRR127649","MMRS11932626ST.27.0.0","CCMD27867141ST.11.0","23.5289441895169","24.3665687889083","25.3794567828963","25.8644089765627","26.0635571110104","26.5070464292705","DRR127515","MMRS72802364ST.27.0.0","MMRS14602194ST.27.0.0","DRR127485","DRR127536","SID31223","24.4168049463479","24.8528385993854","25.4933342915712","26.2610023578709","27.3950769861776","27.6145580461955"
"CRC_MR_SBJ05C_17","CCIS94417875ST.3.0","DRR162775","DRR127704","MMRS11932626ST.27.0.0","CCMD27867141ST.11.0","MMRS39582183ST.27.0.0","28.6041458138781","29.5856824534335","29.9653036155184","30.1354101392813","30.3626910478518","31.0380043236417","MMRS16644320ST.27.0.0","DRR127517","DRR127485","DRR127515","DRR127536","MMRS14602194ST.27.0.0","20.4113438847029","28.3826442000988","30.6557171658681","31.0008396207296","31.1436136651834","31.2380690789492"
"CRC_MR_SBJ42C_17","DRR127488","MMRS11932626ST.27.0.0","SZAXPI015242.30","CCMD25475945ST.11.0","DRR127649","CCMD10032470ST.11.0","22.6987049819544","24.2606527629493","24.38444916343","24.6056728583573","24.7122070064371","25.172147900219","MMRS16644320ST.27.0.0","MMRS14602194ST.27.0.0","DRR127485","SZAXPI003437.3","MMRS25641480ST.27.0.0","DRR127517","23.7226323524414","24.0412717154958","24.7814431347208","24.9498719424209","25.089957664771","25.4799117370037"
"DRR127485","MMRS95479054ST.27.0.0","DRR127649","CCIS94417875ST.3.0","LILT_VF265_T016","MMRS11932626ST.27.0.0","MMRS39582183ST.27.0.0","15.8190715079805","18.555513611501","19.4907916229921","20.1449320799078","20.3574591050013","21.6498824132765","MMRS14602194ST.27.0.0","MMRS16644320ST.27.0.0","DRR127517","SID31880","MMRS25641480ST.27.0.0","DRR127515","17.7390916563419","19.3859773166457","21.2026868122863","21.3410539999598","21.8087307936432","23.5440795772971"
"DRR127515","LILT_VF265_T016","CCIS94417875ST.3.0","DRR127649","MMRS20257302ST.27.0.0","CCMD27867141ST.11.0","MMRS11932626ST.27.0.0","20.3122838123486","21.1000116694897","22.1546198855747","23.1371822252041","23.6438719150967","24.4844479661662","CCMD86114146ST.21.0","DRR127485","MMRS14602194ST.27.0.0","CCMD88272491ST.21.0","MMRS16644320ST.27.0.0","DRR127517","22.9456392058513","23.5440795772971","24.2578908955663","24.4168049463479","24.93779829746","25.154856061548"
"DRR127517","DRR127649","MMRS11932626ST.27.0.0","CCIS07648107ST.4.0","MMRS51737257ST.27.0.0","DRR127488","MMRS95479054ST.27.0.0","19.006458364264","21.1999936108693","22.9430535604418","23.0866037256999","23.3362963213638","23.3819872182734","MMRS14602194ST.27.0.0","MMRS16644320ST.27.0.0","MMRS25641480ST.27.0.0","DRR127485","DRR127536","MMRS72802364ST.27.0.0","18.611419010226","20.075482827992","21.0951458271494","21.2026868122863","23.5054495802782","24.1906298796435"
"DRR127536","SZAXPI003433.7","MMRS11932626ST.27.0.0","DRR127649","CCIS07648107ST.4.0","MMRS95479054ST.27.0.0","CCIS94417875ST.3.0","22.4664143471449","22.8015160171183","23.3316970325199","23.529474561084","24.6582813684997","24.9385732614278","MMRS14602194ST.27.0.0","MMRS16644320ST.27.0.0","MMRS25641480ST.27.0.0","DRR127517","DRR127485","MMRS72802364ST.27.0.0","20.3566559780333","21.9201720406889","22.0890795964771","23.5054495802782","24.0125511361225","24.4569689025746"
"DRR127625","MMRS51737257ST.27.0.0","MMRS11932626ST.27.0.0","CCIS07648107ST.4.0","MMRS95479054ST.27.0.0","DRR127488","DRR127649","30.5181939352905","32.9617025965013","34.7173471343275","36.5776531781988","36.6581613026076","36.7819616970112","MMRS14602194ST.27.0.0","MMRS16644320ST.27.0.0","DRR127485","DRR127517","MMRS72802364ST.27.0.0","DRR127536","34.5368500194083","34.9536324574729","35.0041014511814","35.7255434136599","36.6865536372715","37.2501176635148"
"LILT_GF15_16","LILT_VF18_T016","MMRS95479054ST.27.0.0","LILT_VF265_T016","CCMD53522274ST.11.0","DRR127649","MMRS39582183ST.27.0.0","30.4682415113885","32.1209263736446","32.9930621775154","33.2057404169174","33.3141671429364","33.5910539015881","MMRS44587603ST.27.0.0","SZAXPI015226.14","DRR127485","SZAXPI017461.32","MMRS16644320ST.27.0.0","DRR127536","24.8595080816355","28.506278643434","31.7317422551536","31.9581994403549","32.6556566500537","33.3929071945556"
"LILT_VF107_16","CCIS94417875ST.3.0","MMRS11288076ST.27.0.0","MMRS11932626ST.27.0.0","DRR127649","LILT_VF265_T016","MMRS39582183ST.27.0.0","32.2424087316007","33.0935861135462","33.3988132163899","34.5344799931619","35.2269183068006","35.3860784729334","DRR127515","MMRS14602194ST.27.0.0","MMRS72802364ST.27.0.0","DRR127485","MMRS16644320ST.27.0.0","CCMD88272491ST.21.0","32.4344103970983","34.3890385583633","34.4885375302534","34.5499399383053","34.997981285337","35.1948709579762"
"MMRS14602194ST.27.0.0","DRR127649","MMRS11932626ST.27.0.0","CCIS94417875ST.3.0","LILT_VF265_T016","MMRS20257302ST.27.0.0","CCIS07648107ST.4.0","16.4458211066915","16.5376558986121","17.8216419692799","19.269044595039","19.6943708164668","22.379598289699","DRR127485","MMRS25641480ST.27.0.0","DRR127517","MMRS16644320ST.27.0.0","DRR127536","CRC_MR_SBJ42C_17","17.7390916563419","17.7746184784962","18.611419010226","19.4934721432791","20.3566559780333","24.0412717154958"
"MMRS25641480ST.27.0.0","DRR127649","MMRS95479054ST.27.0.0","CCMD10032470ST.11.0","MMRS11932626ST.27.0.0","SZAXPI015242.30","CCIS94417875ST.3.0","18.3499657739517","20.5075884622351","21.5421625778588","21.7738650346235","22.0664081839048","22.1208019263837","MMRS14602194ST.27.0.0","MMRS16644320ST.27.0.0","DRR127517","DRR127485","DRR127536","CCMD76222476ST.11.0","17.7746184784962","20.2711491273953","21.0951458271494","21.8087307936432","22.0890795964771","23.090716529127"
"MMRS41711735ST.27.0.0","SZAXPI015260.74","CCMD25475945ST.11.0","SZAXPI015242.30","DRR127649","MMRS11932626ST.27.0.0","MMRS95479054ST.27.0.0","13.929218767684","21.2329935882437","37.74049790768","38.4963833548491","38.626558421898","39.1417690485228","SID31493","CRC_MR_SBJ42C_17","SZAXPI017456.23","MMRS14602194ST.27.0.0","SZAXPI003415.12","MMRS16644320ST.27.0.0","25.4532500947482","35.5569829557191","35.6869473335196","36.9940611625245","37.2204028250233","37.5260627093118"
