"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25"
"DRR127672","DRR127583","MMRS91297590ST.27.0.0","LILT_VF28_T016","CCIS79210440ST.3.0","MMRS25211151ST.27.0.0","SID31009","31.5301521747406","36.3935174020786","36.7426815265258","37.795352122347","38.3125735869427","38.3809599774367","CCMD60079086ST.21.0","CCMD35802077ST.21.0","SZAXPI015237.23","SZAXPI017462.33","LILT_VF65_16","CCMD52145360ST.11.0","34.4020114577869","37.6134782279358","38.1855662458867","38.5612631306082","38.7533722512506","38.795599012312"
"LILT_VF279_T016","DRR127634","DRR127583","DRR127683","CCIS79210440ST.3.0","LILT_VF28_T016","SID31009","34.8273100090575","35.5688318158595","35.703855262054","38.5957438435898","39.2852558335172","39.5486040865591","SZAXPI017463.36","CCIS87252800ST.4.0","SZAXPI015237.23","LILT_VF65_16","MMRS67247116ST.27.0.0","SZAXPI017460.27","29.667244203719","32.1052308833374","33.3243741167092","33.6794566691418","34.0525197345307","36.6774921883231"
"LILT_VF28_T016","CCIS16326685ST.4.0","SID531414","SZAXPI015263.84","CCIS79210440ST.3.0","MMRS25211151ST.27.0.0","CCMD27867141ST.11.0","22.6596633403831","25.5227229278951","25.9095906235027","26.395953870101","26.8350658278343","27.0991470093396","CCMD64776337ST.21.0","CCMD35802077ST.21.0","CCMD60079086ST.21.0","CCMD52145360ST.11.0","CCMD25963797ST.21.0","SZAXPI017462.33","21.5583252706999","25.2990449394063","25.3079308149284","25.4834982174308","25.97832064948","27.0563933969792"
"MMRS25211151ST.27.0.0","CCIS16326685ST.4.0","LILT_VF28_T016","MMRS94549160ST.27.0.0","CCIS80834637ST.4.0","CCIS79210440ST.3.0","MMRS91297590ST.27.0.0","24.8489159154217","26.8350658278343","27.2004344067554","27.6295083243857","28.1229448198922","28.2394742969358","CCMD35802077ST.21.0","DRR127580","LILT_VF65_16","CCMD25963797ST.21.0","SZAXPI017462.33","CCMD52145360ST.11.0","24.0673272136916","27.0294321289294","27.6673672837786","27.7146240699707","27.92915692625","28.6688092838262"
"MMRS66868025ST.27.0.0","CCMD35081859ST.11.0","CCMD93755960ST.11.0","SID531414","SZAXPI015233.19","MMRS91297590ST.27.0.0","CCIS50003399ST.4.0","24.7908372124198","35.4156835591041","35.6547772231899","36.7639752994096","40.1719536553315","42.6391008919161","CCIS83870198ST.4.0","CCMD52145360ST.11.0","CCMD35802077ST.21.0","CCMD60079086ST.21.0","SZAXPI017457.24","CCMD59583015ST.11.0","24.7948073391971","44.3682993238912","44.4051568405574","44.7599063438609","45.8010528276272","45.9128128776598"
"MMRS91297590ST.27.0.0","CCMD93755960ST.11.0","CCIS80834637ST.4.0","CCMD37575804ST.11.0","SID531414","CCMD35081859ST.11.0","SID532802","20.7549781107208","22.9866990594822","25.0805266301826","25.5030665130882","25.7345764742729","26.7161365670282","CCMD35802077ST.21.0","CCIS83870198ST.4.0","SZAXPI017462.33","CCMD52145360ST.11.0","CCMD60079086ST.21.0","DRR127580","21.4000259943627","24.9208902608675","25.054757908106","25.2566366519277","27.1241140150697","29.6192182862057"
"MMRS94549160ST.27.0.0","MMRS65862658ST.27.0.0","MMRS25211151ST.27.0.0","CCIS80834637ST.4.0","MMPU84450604ST","CCMD93755960ST.11.0","SID531414","25.9820582220347","27.2004344067554","28.1880166785622","28.1956891965669","28.4025132970412","28.5019104351007","CCIS21278152ST.4.0","MMRS77487595ST.27.0.0","SZAXPI017462.33","CCMD35802077ST.21.0","SID531775","CCMD52145360ST.11.0","23.9108165572425","24.7021587400069","26.9122989194142","28.3861633038334","29.4446471488385","29.5632273612879"
"SID31009","SID530258","CCMD37575804ST.11.0","SID531414","CCIS50003399ST.4.0","CRC_MR_SBJ65H_17","CCIS79210440ST.3.0","22.8204612635919","25.9491364586281","27.4674664332079","27.8567693402717","28.0548262605759","28.3935075051498","CCMD35802077ST.21.0","CCMD52145360ST.11.0","SZAXPI003435.11","CCIS17669415ST.4.0","CCMD60079086ST.21.0","LILT_VF65_16","22.937539505736","25.3844439986481","26.5980386921292","27.699675689078","29.18833670534","29.23616226108"
"SID31450","SID31009","MMRS25211151ST.27.0.0","DRR127634","CCIS79210440ST.3.0","CRC_MR_SBJ67H_17","SID530258","35.813449688839","36.6855336695038","36.8990476615102","37.709113745653","38.4759211128038","38.8157752517543","LILT_VF65_16","SID531775","CCMD35802077ST.21.0","SZAXPI015211.166","SZAXPI015237.23","CCIS87252800ST.4.0","37.2005822889508","37.9403046970646","37.9976402278221","38.2143544178127","38.2401528515355","38.4004982815822"
"SID530075","SZAXPI015238.24","CCMD15562448ST.11.0","CCIS79210440ST.3.0","SID31219","SID31009","CRC_MR_SBJ67H_17","18.9006567485207","26.9158247112382","44.5450352990735","46.6722824124394","53.6405043051844","54.2944090632618","LILT_VF216_T017","CCIS44757994ST.4.0","SZAXPI003432.12","SID531775","LILT_VF107_16","LILT_VF65_16","25.2408003305581","30.2973668254322","38.0538168806994","50.0414956536873","50.0623045338077","52.1492418088404"
"SID530258","CCIS50003399ST.4.0","CRC_MR_SBJ65H_17","CCMD37575804ST.11.0","SID31009","SID532802","SID531414","20.9880887930607","21.473703439882","22.1007025402497","22.8204612635919","24.3523737404221","25.0328056024509","CCIS17669415ST.4.0","SZAXPI003435.11","CCMD52145360ST.11.0","CCMD64776337ST.21.0","CCMD35802077ST.21.0","CCMD25963797ST.21.0","16.6557862465091","21.4276151798444","24.1957031308247","24.3265605367117","26.2824142024948","28.6416046769276"
"SID531414","CCMD35081859ST.11.0","MMPU84450604ST","CCIS50003399ST.4.0","SID530258","MMRS91297590ST.27.0.0","LILT_VF28_T016","22.2337627769166","22.4126451942759","23.3515537441152","25.0328056024509","25.5030665130882","25.5227229278951","CCIS83870198ST.4.0","CCMD52145360ST.11.0","CCMD35802077ST.21.0","CCMD60079086ST.21.0","SZAXPI017462.33","CRC_MR_SBJ51C_17","22.5647582995919","23.6518859177297","24.3910189458087","26.5389258018048","27.0894875925109","27.4566557692939"
"SID532802","CRC_MR_SBJ65H_17","CCIS50003399ST.4.0","CRC_MR_SBJ67H_17","MMRS65862658ST.27.0.0","CCMD93755960ST.11.0","CCMD37575804ST.11.0","13.602878228772","18.7019650473794","20.3069439134696","21.5003767753312","21.7758721275682","22.139014713171","CCMD59583015ST.11.0","CCMD52145360ST.11.0","SZAXPI017462.33","MMRS14379078ST.27.0.0","CCMD46947453ST.21.0","CCMD25963797ST.21.0","16.9693097147468","19.2217591605867","20.9087603699335","23.0895874598075","25.8602108668162","26.1000120093919"
"SZAXPI015233.19","CCMD35081859ST.11.0","SID531414","MMPU84450604ST","CCMD27867141ST.11.0","MMRS91297590ST.27.0.0","CCMD93755960ST.11.0","26.0487367424046","29.8060128257521","30.79440170682","31.25982354947","32.4247628495337","32.5549220816392","CCIS83870198ST.4.0","MMRS78791111ST.27.0.0","CCMD52145360ST.11.0","CCMD46947453ST.21.0","SZAXPI017462.33","CRC_MR_SBJ51C_17","25.2246036250463","30.7404840040459","30.7503940514199","31.9275497860046","33.5943407715481","33.8127803931916"
"SZAXPI015238.24","SID530075","CCMD15562448ST.11.0","CCIS79210440ST.3.0","SID31219","SID530258","CCIS50003399ST.4.0","18.9006567485207","27.2093129684581","40.076864130372","40.9972504100738","45.1218375568239","45.1708405496577","CCIS44757994ST.4.0","LILT_VF216_T017","CCIS17669415ST.4.0","CCMD64776337ST.21.0","SID531775","CCMD52145360ST.11.0","32.6033113082337","36.5905999509915","44.4650376256582","45.0352714293752","45.6716493593871","46.7132197994165"
"SZAXPI015269.94","CRC_MR_SBJ60H_17","SZAXPI015263.84","SZAXPI015264.87","CCIS79210440ST.3.0","CCIS16326685ST.4.0","CRC_MR_SBJ67H_17","17.2220283129688","19.7603233575997","23.3633911376923","28.8173829200658","28.8582443137815","29.0676686731805","MMRS78791111ST.27.0.0","CRC_MR_SBJ51C_17","CCMD52145360ST.11.0","SZAXPI017462.33","CCMD60079086ST.21.0","SZAXPI003430.5","20.1954698525833","28.8417470454271","30.3957348001788","31.1974133457038","32.0013300467215","32.3702264886099"
"CCIS17669415ST.4.0","SID530258","CCIS50003399ST.4.0","SID31009","CRC_MR_SBJ65H_17","CCIS82944710ST.20.0","CCMD37575804ST.11.0","16.6557862465091","24.3062565874674","27.699675689078","27.8503960001756","28.094556712778","29.7972699527457","SZAXPI003435.11","CCMD52145360ST.11.0","CCMD64776337ST.21.0","CCMD35802077ST.21.0","SID31865","CCMD60079086ST.21.0","25.698438959896","27.7772980370266","29.9116349350232","32.003497382019","33.0542142494418","35.0311943179532"
"CCIS21278152ST.4.0","MMRS94549160ST.27.0.0","CCIS79210440ST.3.0","CRC_MR_SBJ67H_17","SZAXPI015264.87","SZAXPI015263.84","SID531414","23.9108165572425","35.555670171673","36.4319041673353","37.1491869561946","37.2189008213676","37.3630132171323","MMRS77487595ST.27.0.0","MMRS51410669ST.27.0.0","CRC_MR_SBJ51C_17","LILT_VF65_16","SID531775","CCMD35802077ST.21.0","18.6277699019663","32.4846504973195","36.2382111587989","37.3996298423447","38.0682564478556","38.1381175124625"
"CCIS44757994ST.4.0","CCMD15562448ST.11.0","SID530075","SZAXPI015238.24","CCIS79210440ST.3.0","LILT_VF28_T016","CCIS16326685ST.4.0","25.1356033668201","30.2973668254322","32.6033113082337","33.8007334549548","37.1860620717682","38.4420928287327","CCMD64776337ST.21.0","LILT_VF65_16","CCMD25963797ST.21.0","SID531333","CRC_MR_SBJ51C_17","LILT_VF107_16","34.2633521297362","39.6639352737232","40.2781299046592","40.8908459763417","41.3062272024497","41.8544558925606"
"CCIS83870198ST.4.0","CCMD35081859ST.11.0","CCMD93755960ST.11.0","SID531414","MMRS66868025ST.27.0.0","MMRS91297590ST.27.0.0","SZAXPI015233.19","12.9533787529741","21.978262392894","22.5647582995919","24.7948073391971","24.9208902608675","25.2246036250463","CCMD35802077ST.21.0","CCMD52145360ST.11.0","SZAXPI017462.33","CRC_MR_SBJ51C_17","SZAXPI017457.24","CCMD60079086ST.21.0","29.1417071101437","29.785792044448","30.7570513086934","31.202884050323","31.3945964961265","31.49301239583"
"CCIS87252800ST.4.0","DRR127634","CCIS79210440ST.3.0","LILT_VF279_T016","MMRS65862658ST.27.0.0","CCIS11558985ST.4.0","LILT_VF28_T016","22.6050596404389","32.0846181929846","32.1052308833374","32.4741428281687","32.8327595206784","32.8451300465305","SZAXPI017463.36","DRR127580","MMRS67247116ST.27.0.0","LILT_VF65_16","CCMD35802077ST.21.0","SZAXPI017457.24","23.2775267227706","25.6785569050813","26.5270206737658","30.0991749820622","31.7698795594381","31.8858378768757"
"CCMD25963797ST.21.0","MMRS65862658ST.27.0.0","LILT_VF28_T016","CRC_MR_SBJ65H_17","SID532802","CRC_MR_SBJ67H_17","CCIS79210440ST.3.0","23.6507537149411","25.97832064948","25.9968658826059","26.1000120093919","26.112303310995","27.2284568247248","CCMD64776337ST.21.0","SID531333","MMRS14379078ST.27.0.0","SZAXPI017462.33","CCMD52145360ST.11.0","CCMD59583015ST.11.0","20.2471534265906","23.9286807441384","24.5511018786714","26.2818244668573","29.1274766867781","29.5902708132285"
"CCMD35802077ST.21.0","CCMD37575804ST.11.0","MMRS91297590ST.27.0.0","SID31009","MMRS25211151ST.27.0.0","CCIS80834637ST.4.0","SID531414","19.7912448235552","21.4000259943627","22.937539505736","24.0673272136916","24.1879691777999","24.3910189458087","CCMD52145360ST.11.0","CCMD60079086ST.21.0","DRR127580","SZAXPI017462.33","SZAXPI003435.11","MMRS78791111ST.27.0.0","21.1291982941166","25.3648282690205","25.8749623554026","26.1018152086172","26.7192581155877","28.0999711694994"
"CCMD46947453ST.21.0","CCMD27867141ST.11.0","SID532802","MMPU84450604ST","CRC_MR_SBJ67H_17","CCIS79210440ST.3.0","SZAXPI015264.87","23.0268870664795","25.8602108668162","27.5223973782663","28.8246923710662","28.8988148176962","28.9973469521748","CCMD52145360ST.11.0","SZAXPI017462.33","MMRS78791111ST.27.0.0","CCMD35802077ST.21.0","CCMD60079086ST.21.0","CRC_MR_SBJ51C_17","23.0152475001639","25.6431465973445","26.5979702173042","29.6565075793105","30.4606474609585","31.175758005662"
"CCMD52145360ST.11.0","SID532802","CCMD27867141ST.11.0","CCIS50003399ST.4.0","SID531414","CRC_MR_SBJ65H_17","SID530258","19.2217591605867","21.7412425306007","22.6485133183571","23.6518859177297","23.8678210748866","24.1957031308247","SZAXPI017462.33","CCMD35802077ST.21.0","CCMD46947453ST.21.0","MMRS78791111ST.27.0.0","CCMD60079086ST.21.0","CCMD64776337ST.21.0","20.1199475666588","21.1291982941166","23.0152475001639","24.1225462515175","24.4340727050404","25.852669054411"
"CCMD59583015ST.11.0","SID532802","CRC_MR_SBJ65H_17","MMRS65862658ST.27.0.0","CRC_MR_SBJ67H_17","CCMD93755960ST.11.0","CCIS50003399ST.4.0","16.9693097147468","17.5495570196059","21.5766876688754","22.786516385288","24.1143471368022","26.054227071318","MMRS14379078ST.27.0.0","SZAXPI017462.33","CCMD25963797ST.21.0","CCMD52145360ST.11.0","CCMD64776337ST.21.0","MMRS78791111ST.27.0.0","18.2205289856497","28.3829321436052","29.5902708132285","31.043733946357","34.3391234040547","34.8738372514411"
"CCMD60079086ST.21.0","LILT_VF28_T016","SID531414","MMRS91297590ST.27.0.0","MMPU84450604ST","CCMD27867141ST.11.0","CCIS79210440ST.3.0","25.3079308149284","26.5389258018048","27.1241140150697","27.4712157291191","27.8316459371594","27.9465875603856","CCMD52145360ST.11.0","CCMD35802077ST.21.0","SZAXPI017462.33","SID531775","SZAXPI017460.27","MMRS78791111ST.27.0.0","24.4340727050404","25.3648282690205","25.9108625886075","26.9955187929923","27.8344527110414","28.0372695204294"
"CCMD64776337ST.21.0","LILT_VF28_T016","SID530258","SID532802","CCIS16326685ST.4.0","CCIS79210440ST.3.0","CRC_MR_SBJ65H_17","21.5583252706999","24.3265605367117","26.5800555535631","27.0095782898142","27.1264851831268","27.5117970019463","CCMD25963797ST.21.0","LILT_VF65_16","CCMD52145360ST.11.0","SID531333","SZAXPI017462.33","SZAXPI003435.11","20.2471534265906","25.4113808728924","25.852669054411","26.8027638339594","27.1594221794353","29.5623399000282"
"CRC_MR_SBJ51C_17","CCIS79210440ST.3.0","CRC_MR_SBJ67H_17","SID531414","LILT_VF28_T016","CCMD27867141ST.11.0","SZAXPI015263.84","21.0327027569616","23.423215890872","27.4566557692939","27.5610862885156","27.6392987638073","27.9117488302776","MMRS51410669ST.27.0.0","SZAXPI017457.24","MMRS78791111ST.27.0.0","CCMD52145360ST.11.0","SZAXPI017462.33","CCMD35802077ST.21.0","21.1492795733732","23.4188019883618","25.4745440788565","27.1972209882517","28.6017145465075","28.9110997550716"
"DRR127580","MMRS25211151ST.27.0.0","CCIS80834637ST.4.0","MMRS65862658ST.27.0.0","MMRS91297590ST.27.0.0","DRR127583","CCMD37575804ST.11.0","27.0294321289294","27.7364184365628","29.0158798374442","29.6192182862057","30.920356852847","31.0409534753654","CCIS87252800ST.4.0","CCMD35802077ST.21.0","CCMD60079086ST.21.0","SID531775","LILT_VF65_16","CCMD25963797ST.21.0","25.6785569050813","25.8749623554026","31.2851230090534","31.9880561614144","32.0393910693462","32.2669566856095"
"LILT_VF107_16","CCIS79210440ST.3.0","CCMD15562448ST.11.0","SZAXPI015233.19","SID532802","MMPU84450604ST","MMRS91297590ST.27.0.0","31.1800605939405","33.6821507050663","34.7961475033932","35.8699748062178","36.1868084482688","36.5831675901554","CCMD60079086ST.21.0","CCMD52145360ST.11.0","SZAXPI017462.33","SID531775","SZAXPI017460.27","MMRS78791111ST.27.0.0","35.0522762183014","35.0581933423258","36.0458845335081","36.2207593328591","36.4015274553816","36.6915003058488"
"LILT_VF65_16","CCIS79210440ST.3.0","MMRS25211151ST.27.0.0","LILT_VF28_T016","CCIS16326685ST.4.0","SID31009","MMRS94549160ST.27.0.0","27.6014967549805","27.6673672837786","28.1030812759793","29.210365760863","29.23616226108","30.5296562344731","SZAXPI017460.27","CCMD64776337ST.21.0","SID531775","SZAXPI017462.33","CCMD35802077ST.21.0","CCIS87252800ST.4.0","22.0908790082717","25.4113808728924","29.557772466123","29.8397350814514","29.9416738349545","30.0991749820622"
"MMRS14379078ST.27.0.0","MMRS65862658ST.27.0.0","CRC_MR_SBJ65H_17","SID532802","CRC_MR_SBJ67H_17","CCIS80834637ST.4.0","CCMD93755960ST.11.0","18.5864762537792","22.6424773419761","23.0895874598075","25.2338362754318","25.855578738926","27.186130093636","CCMD59583015ST.11.0","CCMD25963797ST.21.0","SZAXPI017462.33","SID531775","CCMD64776337ST.21.0","CCMD52145360ST.11.0","18.2205289856497","24.5511018786714","26.7052317367403","33.0920853859424","33.2500240701477","33.2777287263404"
"MMRS34525504ST.27.0.0","CRC_MR_SBJ60H_17","SZAXPI015269.94","SZAXPI015263.84","SZAXPI015264.87","CCIS16326685ST.4.0","CRC_MR_SBJ67H_17","30.3927008341411","34.815132492198","35.9093992053111","40.2254647177643","45.0597391836948","47.0267143892267","SZAXPI017589.133","SZAXPI003430.5","MMRS78791111ST.27.0.0","CRC_MR_SBJ51C_17","LILT_VF65_16","CCMD35802077ST.21.0","18.1946901106064","23.8844789603876","41.7151967716119","51.56886256291","54.2135491365526","54.5450846034874"
"MMRS51410669ST.27.0.0","CRC_MR_SBJ67H_17","CCIS79210440ST.3.0","MMRS94549160ST.27.0.0","MMRS65862658ST.27.0.0","CCMD93755960ST.11.0","SID531414","25.7494176883653","29.0010044463532","30.4009880668359","31.5314393632244","31.7142181628446","32.1441816471006","CRC_MR_SBJ51C_17","SZAXPI017457.24","CCIS21278152ST.4.0","SZAXPI017462.33","CCMD52145360ST.11.0","CCIS83870198ST.4.0","21.1492795733732","21.9018683313547","32.4846504973195","33.5989636498538","33.6002001218014","34.1295346614981"
"MMRS67247116ST.27.0.0","DRR127634","MMPU84450604ST","SID531414","CRC_MR_SBJ65H_17","MMRS65862658ST.27.0.0","CRC_MR_SBJ67H_17","26.8021261582099","31.4557815572861","31.6205743646569","33.1620868878408","33.393303248671","33.5074391151055","SZAXPI017463.36","CCIS87252800ST.4.0","SZAXPI017457.24","SZAXPI017462.33","CCMD35802077ST.21.0","CRC_MR_SBJ51C_17","19.7681044047096","26.5270206737658","32.0150998519449","34.4290441095189","35.0266840053094","35.4278844471851"
"MMRS77487595ST.27.0.0","MMRS94549160ST.27.0.0","CCMD27867141ST.11.0","CCIS79210440ST.3.0","LILT_VF28_T016","SZAXPI015264.87","MMPU84450604ST","24.7021587400069","32.6156785793413","33.0147446794307","35.3651435782876","35.4155654787708","36.3190534444649","CCIS21278152ST.4.0","SZAXPI017462.33","CCMD52145360ST.11.0","MMRS78791111ST.27.0.0","CCMD64776337ST.21.0","CRC_MR_SBJ51C_17","18.6277699019663","33.289760917988","33.8239981892044","34.2600896668514","36.0328983709138","36.1887474848453"
"MMRS78791111ST.27.0.0","SZAXPI015264.87","CRC_MR_SBJ60H_17","SZAXPI015269.94","SZAXPI015263.84","CRC_MR_SBJ67H_17","CCMD27867141ST.11.0","13.4730226891444","19.852606354338","20.1954698525833","20.4410407975891","22.1664699299686","22.4536549213619","SZAXPI017462.33","CCMD52145360ST.11.0","CRC_MR_SBJ51C_17","CCMD46947453ST.21.0","CCMD60079086ST.21.0","CCMD35802077ST.21.0","22.1674398522044","24.1225462515175","25.4745440788565","26.5979702173042","28.0372695204294","28.0999711694994"
"SID531333","LILT_VF28_T016","CRC_MR_SBJ67H_17","CCIS16326685ST.4.0","MMRS65862658ST.27.0.0","SID532802","CCIS79210440ST.3.0","31.7252060024848","32.4730728252301","32.8268032694017","33.8290224575364","34.0068941153452","34.4396373053115","CCMD25963797ST.21.0","CCMD64776337ST.21.0","SZAXPI017462.33","MMRS14379078ST.27.0.0","MMRS78791111ST.27.0.0","CCMD52145360ST.11.0","23.9286807441384","26.8027638339594","33.1494739717058","35.0070904178225","35.41794493369","35.4439477546351"
"SID531775","SID31219","MMRS65862658ST.27.0.0","CCIS79210440ST.3.0","CRC_MR_SBJ67H_17","MMRS94549160ST.27.0.0","SID531414","26.6110810979167","27.993226443656","28.0857581119132","29.3038813315813","29.4446471488385","29.5911924402194","CCMD60079086ST.21.0","SZAXPI017462.33","LILT_VF65_16","SZAXPI017460.27","CCMD35802077ST.21.0","CCMD52145360ST.11.0","26.9955187929923","29.2373133794249","29.557772466123","30.2779074715708","30.7565430512842","30.9115561974806"
"SZAXPI003421.5","MMPU84450604ST","DRR127634","CCIS16326685ST.4.0","CCMD37575804ST.11.0","SID530258","SZAXPI015263.84","30.9994322599382","34.2522505142567","35.4576800675312","35.6800765943839","40.278087806604","41.040946302494","SZAXPI003435.11","SZAXPI015211.166","CCMD35802077ST.21.0","SZAXPI017463.36","SZAXPI017462.33","CCIS87252800ST.4.0","31.4188960158819","36.8809586478714","38.4585918822023","39.4450052973694","42.9352888780406","43.5043079652832"
"SZAXPI003430.5","CRC_MR_SBJ60H_17","SZAXPI015269.94","SZAXPI015263.84","SZAXPI015264.87","CCIS16326685ST.4.0","CRC_MR_SBJ67H_17","28.5823557051479","32.3702264886099","33.7441854541638","38.9447848347105","41.4464207414585","41.6319065023462","MMRS34525504ST.27.0.0","SZAXPI017589.133","MMRS78791111ST.27.0.0","CRC_MR_SBJ51C_17","SID531775","CCMD35802077ST.21.0","23.8844789603876","24.4437593628394","39.2863173728679","46.5423924594246","48.4850560432253","49.2721608061327"
"SZAXPI003435.11","SID530258","CCMD37575804ST.11.0","SID31009","CRC_MR_SBJ65H_17","DRR127634","MMPU84450604ST","21.4276151798444","24.6741647538047","26.5980386921292","28.4152160757911","28.7527430300971","28.846384240225","CCIS17669415ST.4.0","CCMD35802077ST.21.0","CCMD52145360ST.11.0","CCMD64776337ST.21.0","LILT_VF65_16","SZAXPI015211.166","25.698438959896","26.7192581155877","29.5378376319239","29.5623399000282","30.2062865999811","30.419011855131"
"SZAXPI015211.166","DRR127634","CCIS16326685ST.4.0","MMPU84450604ST","SZAXPI015263.84","SID31009","CRC_MR_SBJ67H_17","28.4922772504551","28.7792149296676","29.2523552398384","29.8023273188689","30.6476016126058","31.7251914711748","SZAXPI003435.11","CCMD35802077ST.21.0","LILT_VF65_16","SID531775","SZAXPI017463.36","SZAXPI015237.23","30.419011855131","31.832038535953","32.1706755388848","32.5451335505587","32.9291309439788","33.9133779653546"
