"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25"
"MMRS95479054ST.27.0.0","CRC_MR_SBJ73H_17","MMRS39582183ST.27.0.0","CRC_MR_SBJ67H_17","SID31219","MMPU72854103ST","CCMD54057834ST.11.0","19.7890125477473","21.0059760043589","22.0453824491207","22.5682257562862","24.161425505723","24.6965134246557","CCMD19497912ST.21.0","SZAXPI017593.158","CCMD82866709ST.21.0","CRC_MR_SBJ01C_17","MMRS86178473ST.27.0.0","MMRS96422329ST.27.0.0","18.9053249094085","21.5537946487156","22.189740357627","22.3269202064974","22.9289602554368","23.4766046606979"
"SID31071","CRC_MR_SBJ73H_17","MMRS95479054ST.27.0.0","CCIS07648107ST.4.0","CRC_MR_SBJ67H_17","DRR127616","CRC_MR_SBJ34H_17","23.3020109015424","25.0388709462567","26.1704901852583","26.3848974386314","27.682148240711","27.9943624651536","CRC_MR_SBJ01C_17","DRR162777","CCMD95676152ST.11.0","CCMD95433940ST.21.0","CCMD74930188ST.21.0","CCMD82866709ST.21.0","21.9868920869413","27.5162339454566","27.9034890556414","28.1965219078417","28.2563561694621","28.2614570482804"
"SID31219","MMRS95479054ST.27.0.0","MMPU72854103ST","CRC_MR_SBJ73H_17","CRC_MR_SBJ67H_17","SID530394","CRC_MR_SBJ34H_17","22.5682257562862","23.8210920729865","26.8001066521609","29.0598123914849","29.1512679440483","29.3051126514709","CCMD19497912ST.21.0","CRC_MR_SBJ01C_17","MMRS96422329ST.27.0.0","MMRS86178473ST.27.0.0","CCMD95433940ST.21.0","SZAXPI017462.33","26.174123642254","27.6694817259883","27.6879148536108","29.9771022745979","30.3668609434364","30.6572575154889"
"SID530167","CRC_MR_SBJ34H_17","LILT_VF28_T016","CCMD73128545ST.11.0","MMRS21365932ST.27.0.0","CCMD53508245ST.11.0","CCMD54057834ST.11.0","23.6496144956192","24.9275093824533","27.0962985016459","28.0452459265292","29.9127514254005","30.0531977061227","SID31881","MMRS15137911ST.27.0.0","MMRS96422329ST.27.0.0","SID531382","CCMD88272491ST.21.0","CCMD82866709ST.21.0","20.97947708549","23.4124370025976","23.5598328491566","25.5485717792483","26.7320240088138","26.9884410739968"
"SID530215","CCMD51228890ST.11.0","DRR127748","DRR127616","SID31071","CRC_MR_SBJ67H_17","CRC_MR_SBJ34H_17","13.5418952730443","23.747542195821","31.172698951743","32.951410577429","37.6042504256793","38.150426179149","CCMD95676152ST.11.0","SID31879","CCMD82866709ST.21.0","SID31881","SID31874","SZAXPI017593.158","26.9560769450415","28.4560581834009","36.0138759757083","36.3977278335187","37.4873048641697","38.3917716211378"
"SID530394","MMPU72854103ST","SZAXPI015272.108","CCMD73128545ST.11.0","CRC_MR_SBJ67H_17","CRC_MR_SBJ73H_17","CCMD53508245ST.11.0","19.7810790792312","20.4372001829385","21.2340735925446","21.8259770828616","22.1104591489571","24.3263285939473","SZAXPI017462.33","CCMD95433940ST.21.0","SID31874","MMRS96422329ST.27.0.0","CRC_MR_SBJ01C_17","CCMD82866709ST.21.0","19.5480573020467","20.3606573292342","20.9266275690232","21.5761463202607","22.1496479734758","22.9386612714714"
"SID530451","CCMD54057834ST.11.0","CCIS07648107ST.4.0","CRC_MR_SBJ34H_17","CCIS16383318ST.4.0","MMRS39582183ST.27.0.0","SID31071","32.190401357313","33.5209593093799","34.4039560598574","34.459742572158","34.9320080698691","35.0066198876098","CRC_MR_SBJ01C_17","CCMD82866709ST.21.0","MMRS96422329ST.27.0.0","CCMD74930188ST.21.0","SZAXPI017462.33","MMRS15137911ST.27.0.0","32.6252456737172","34.4052278422771","34.591333030833","35.1904910300425","35.2030595457043","35.2385218506452"
"SZAXPI003429.3","SZAXPI015240.26","CCMD54057834ST.11.0","CCIS07648107ST.4.0","DRR127616","CCIS16383318ST.4.0","MMRS95479054ST.27.0.0","27.2060543304684","29.0953492433756","29.2421869922959","29.2448532023431","33.1932129090858","34.8980169298801","CCMD74930188ST.21.0","SID531382","DRR162777","SID31874","SZAXPI003427.1","SZAXPI017461.32","29.9896469205358","30.1248495715796","30.2651207708907","31.0053704337136","31.4480194869232","32.340296399455"
"SZAXPI015240.26","SZAXPI003429.3","CCIS07648107ST.4.0","CCMD54057834ST.11.0","CRC_MR_SBJ34H_17","LILT_VF28_T016","MMRS39582183ST.27.0.0","27.2060543304684","30.3131931254924","32.2375234204708","34.3860326622555","35.7267466981896","36.6637534823659","SID531382","CCMD74930188ST.21.0","SID31874","DRR127521","DRR162777","CCMD82866709ST.21.0","26.6942476423311","29.5107505092805","31.6288944184206","32.3118183192543","32.9049488501958","35.0254855782886"
"SZAXPI015262.79","CCMD53508245ST.11.0","CRC_MR_SBJ34H_17","CCMD54057834ST.11.0","CRC_MR_SBJ73H_17","LILT_VF28_T016","SID530167","21.8313882988875","23.9914616768508","33.0625410248229","33.3290032113773","33.7750208453007","34.1322079218148","CRC_MR_SBJ25C_17","CRC_MR_SBJ50C_17","MMRS96422329ST.27.0.0","CCMD25511638ST.21.0","MMRS15137911ST.27.0.0","SZAXPI003415.12","18.9817026055594","22.8641901328497","23.3298524576689","24.0748968194632","29.0892607875999","31.7304167589996"
"SZAXPI015270.90","SZAXPI015272.108","SID530394","CRC_MR_SBJ73H_17","MMRS95479054ST.27.0.0","MMPU72854103ST","CCMD54057834ST.11.0","25.1883416050998","26.0180760549718","26.6597609431743","27.0596834728328","27.8838408856438","27.9142060205427","SID31874","CCMD95433940ST.21.0","CCMD82866709ST.21.0","SZAXPI017462.33","CCMD74930188ST.21.0","MMRS86178473ST.27.0.0","25.4924000867533","26.1396824165406","26.3813487549291","26.8611564177233","28.8673580097435","29.9675992258522"
"CCIS84543192ST.4.0","DRR127535","DRR127613","MMRS39582183ST.27.0.0","CRC_MR_SBJ67H_17","CCMD89643949ST.11.0","MMRS95479054ST.27.0.0","15.8823003243642","20.0007394975711","28.6978565064013","30.9207191783972","32.4738181006807","32.8741318326994","DRR127557","SZAXPI017593.158","SZAXPI017467.87","MMRS43563715ST.27.0.0","CCMD19497912ST.21.0","SZAXPI003427.1","15.3262403274254","21.4793271898144","21.8162690780413","28.5418148207012","29.9030525005592","38.1491653529641"
"CCMD19497912ST.21.0","MMRS95479054ST.27.0.0","MMRS39582183ST.27.0.0","CCMD54057834ST.11.0","CRC_MR_SBJ34H_17","SID31219","CCIS16383318ST.4.0","18.9053249094085","25.1071635990567","25.4153909165195","26.1243084510002","26.174123642254","27.4408895752561","SZAXPI017593.158","MMRS43563715ST.27.0.0","MMRS96422329ST.27.0.0","MMRS15137911ST.27.0.0","CCMD82866709ST.21.0","MMRS86178473ST.27.0.0","20.5415338953472","24.9582237613777","26.795240059003","28.2725180537992","28.8952309689817","29.1580064100017"
"CCMD25511638ST.21.0","CRC_MR_SBJ34H_17","SZAXPI015262.79","CCMD53508245ST.11.0","CCMD54057834ST.11.0","SID530167","LILT_VF28_T016","23.6735102056328","24.0748968194632","25.2430696357713","28.0262868483269","28.3932663715783","29.2385625754636","MMRS96422329ST.27.0.0","CRC_MR_SBJ25C_17","MMRS15137911ST.27.0.0","CCMD64503764ST.21.0","SID31874","CRC_MR_SBJ50C_17","23.5126131026094","23.9348656059126","25.1340410668679","26.8034390708208","28.8634547547015","28.985264598932"
"CCMD71915439ST.11.0","CCMD54057834ST.11.0","CRC_MR_SBJ34H_17","CCIS07648107ST.4.0","CCIS16383318ST.4.0","MMRS39582183ST.27.0.0","SID530167","26.5799439123562","31.2531575302384","31.4083364796737","31.6907865543142","32.5033076238419","33.1676402389724","MMRS15137911ST.27.0.0","CCMD82866709ST.21.0","MMRS96422329ST.27.0.0","DRR127521","SID31874","DRR162777","26.2368670048369","29.6471885306735","30.5063503447512","30.6070705070299","30.6195199099496","31.2475787037492"
"CCMD74930188ST.21.0","CCIS07648107ST.4.0","CRC_MR_SBJ73H_17","CCMD54057834ST.11.0","MMRS95479054ST.27.0.0","CCMD53508245ST.11.0","CRC_MR_SBJ67H_17","22.5658477784594","25.3422998496486","25.6616008839199","25.7224484485673","27.6925993938146","27.8693990142414","SID31874","CRC_MR_SBJ01C_17","SID531382","CCMD95433940ST.21.0","MMRS86178473ST.27.0.0","MMRS96422329ST.27.0.0","23.8489019389447","24.42031241164","26.3071256465297","26.7839243806934","27.2297206850015","27.4854981226737"
"CCMD82866709ST.21.0","LILT_VF28_T016","MMRS95479054ST.27.0.0","CCMD54057834ST.11.0","SID530394","MMRS39582183ST.27.0.0","CRC_MR_SBJ67H_17","16.8597808039814","22.189740357627","22.2576276985958","22.9386612714714","24.3601030729182","24.5276693534893","MMRS96422329ST.27.0.0","SID31874","SZAXPI017462.33","MMRS15137911ST.27.0.0","MMRS86178473ST.27.0.0","CCMD95433940ST.21.0","20.9520344453564","20.9536968371622","23.128045837554","24.0557031187741","24.4001459534303","24.6764111845382"
"CCMD95433940ST.21.0","CRC_MR_SBJ73H_17","CCMD74592084ST.11.0","SID530394","MMPU72854103ST","CRC_MR_SBJ67H_17","CCMD73128545ST.11.0","19.5697972922307","20.2790369583297","20.3606573292342","21.517559599706","21.8259033624613","22.5881803327293","SID31874","SZAXPI017462.33","CRC_MR_SBJ01C_17","MMRS96422329ST.27.0.0","MMRS86178473ST.27.0.0","CCMD82866709ST.21.0","20.8494659190038","21.1263525813426","21.4642131411659","23.6041460853936","23.9322731496007","24.6764111845382"
"CRC_MR_SBJ01C_17","CRC_MR_SBJ73H_17","CRC_MR_SBJ67H_17","SID31071","SID530394","MMRS95479054ST.27.0.0","CRC_MR_SBJ34H_17","17.9241357131271","20.1160950456022","21.9868920869413","22.1496479734758","22.3269202064974","23.1955283609191","SZAXPI017462.33","CCMD95433940ST.21.0","SID31874","MMRS96422329ST.27.0.0","MMRS86178473ST.27.0.0","CCMD74930188ST.21.0","19.6008717617202","21.4642131411659","23.3943483399496","23.7098890968979","24.0622944474317","24.42031241164"
"CRC_MR_SBJ25C_17","SZAXPI015262.79","CRC_MR_SBJ34H_17","CCMD53508245ST.11.0","SID530167","CCMD54057834ST.11.0","LILT_VF28_T016","18.9817026055594","20.5207019681662","26.4674755156343","29.249995399974","30.7286327637563","31.0264135113809","CCMD25511638ST.21.0","CRC_MR_SBJ50C_17","MMRS96422329ST.27.0.0","MMRS15137911ST.27.0.0","SZAXPI003415.12","SID531382","23.9348656059126","23.9982448869204","25.2242316719241","26.2638491422278","30.0912680992394","30.6468793377515"
"CRC_MR_SBJ50C_17","SZAXPI015262.79","CRC_MR_SBJ34H_17","CCMD53508245ST.11.0","CCMD54057834ST.11.0","SID31219","SID530167","22.8641901328497","31.0617433979598","31.6194660706803","37.4621462698735","38.5543707772867","38.6527329117813","CRC_MR_SBJ25C_17","CCMD25511638ST.21.0","MMRS96422329ST.27.0.0","SZAXPI003415.12","MMRS15137911ST.27.0.0","SID531382","23.9982448869204","28.985264598932","33.1155397243756","34.2035423521702","34.2662298409221","36.8598066702404"
"DRR127521","CCMD54057834ST.11.0","CCIS07648107ST.4.0","CRC_MR_SBJ34H_17","CCIS16383318ST.4.0","MMRS95479054ST.27.0.0","MMRS39582183ST.27.0.0","20.0208711475075","26.4723731830582","26.9441744088773","27.9102365858013","28.340842083532","28.4950849653655","DRR162777","SZAXPI003427.1","CCMD82866709ST.21.0","MMRS15137911ST.27.0.0","SID31874","CCMD64503764ST.21.0","23.8932720388627","25.309992104902","26.1522301905401","26.436258118028","26.6421576822843","26.6772724936902"
"DRR127557","DRR127535","DRR127613","MMRS39582183ST.27.0.0","CRC_MR_SBJ67H_17","MMRS95479054ST.27.0.0","CCIS16383318ST.4.0","19.7566019444463","21.5894327162781","32.6208161653874","35.3160846819364","36.1752253647866","36.5098004717665","CCIS84543192ST.4.0","SZAXPI017467.87","SZAXPI017593.158","MMRS43563715ST.27.0.0","CCMD19497912ST.21.0","SID31874","15.3262403274254","20.3364843813994","25.8574239820888","30.4186167915637","33.0360635633212","41.0203233570422"
"DRR127580","CCMD54057834ST.11.0","CCMD53508245ST.11.0","CCIS07648107ST.4.0","SZAXPI015272.108","SID530394","MMRS95479054ST.27.0.0","28.7606123230817","28.9042051093314","29.5747945994389","29.815889230464","30.3792667624155","32.5246899668206","SID31874","MMRS96422329ST.27.0.0","SZAXPI017461.32","CCMD95433940ST.21.0","LILT_VF100_T016","DRR162777","24.2353548896896","26.9669505650398","28.3507781085987","28.4718507536461","29.4521938389876","30.0828239189109"
"DRR162777","CCIS07648107ST.4.0","CCMD54057834ST.11.0","SID31071","CRC_MR_SBJ34H_17","MMRS95479054ST.27.0.0","CRC_MR_SBJ73H_17","21.2418173894891","21.3383724006964","27.5162339454566","27.9544905914756","28.1010672785999","28.8236667535465","DRR127521","SID31874","CCMD95433940ST.21.0","MMRS15137911ST.27.0.0","SZAXPI003427.1","CCMD82866709ST.21.0","23.8932720388627","25.6950480214418","27.1858059772651","27.5121833208835","27.5241748740466","27.5787732406302"
"MMRS15137911ST.27.0.0","CCMD54057834ST.11.0","CRC_MR_SBJ34H_17","SID530167","LILT_VF28_T016","CCIS16383318ST.4.0","CCIS07648107ST.4.0","19.7584604133394","22.3801550102764","23.4124370025976","24.6396097682999","26.1084771170821","26.668326521653","MMRS96422329ST.27.0.0","CCMD82866709ST.21.0","SID31874","CCMD64503764ST.21.0","CCMD25511638ST.21.0","SZAXPI003427.1","21.8949653331856","24.0557031187741","24.9097540442233","25.0822771624348","25.1340410668679","26.176800851823"
"MMRS43563715ST.27.0.0","MMRS95479054ST.27.0.0","CRC_MR_SBJ67H_17","MMRS39582183ST.27.0.0","DRR127613","CCMD54057834ST.11.0","CCMD89643949ST.11.0","24.3727343868738","24.4471632392943","26.3256424516402","28.1097082976665","28.7117529430876","29.6052946257709","SZAXPI017593.158","CCMD19497912ST.21.0","SID31874","CCMD82866709ST.21.0","CCIS84543192ST.4.0","MMRS96422329ST.27.0.0","22.646932768799","24.9582237613777","27.1655441838646","28.3564961552446","28.5418148207012","29.605118918714"
"MMRS96422329ST.27.0.0","CCMD53508245ST.11.0","CRC_MR_SBJ34H_17","SID530394","LILT_VF28_T016","SZAXPI015262.79","MMRS95479054ST.27.0.0","14.3033008351988","17.8589313556775","21.5761463202607","22.6543975871375","23.3298524576689","23.4766046606979","SID31874","CCMD82866709ST.21.0","SZAXPI017462.33","MMRS15137911ST.27.0.0","SID531382","CCMD25511638ST.21.0","19.2677861791151","20.9520344453564","21.6206369574858","21.8949653331856","23.2915312395944","23.5126131026094"
"SID31874","CCMD53508245ST.11.0","SID530394","CCMD54057834ST.11.0","SZAXPI015272.108","CCIS07648107ST.4.0","CRC_MR_SBJ67H_17","19.9158377630543","20.9266275690232","22.1602764617367","23.0999432657117","23.6197674038124","23.6476497523538","MMRS96422329ST.27.0.0","CCMD95433940ST.21.0","CCMD82866709ST.21.0","SZAXPI017462.33","LILT_VF100_T016","CCMD95676152ST.11.0","19.2677861791151","20.8494659190038","20.9536968371622","21.318106350952","21.5956072124333","23.0107675033972"
"SID31881","SID530167","MMRS21365932ST.27.0.0","CCMD73128545ST.11.0","CRC_MR_SBJ34H_17","CCMD53508245ST.11.0","CCMD89643949ST.11.0","20.97947708549","27.5681009023745","29.0495135262761","30.7430844260526","34.515710754003","34.7818359932437","CCMD21703880ST.11.0","SID531382","CCMD95676152ST.11.0","MMRS96422329ST.27.0.0","CCMD88272491ST.21.0","SZAXPI017462.33","22.0640474437964","29.4725679975329","29.7148942146645","30.4217590423302","30.5199580021107","31.0310862899061"
"SID531382","CRC_MR_SBJ34H_17","SID530167","LILT_VF28_T016","CCIS07648107ST.4.0","SZAXPI015240.26","CCMD54057834ST.11.0","23.4936207875329","25.5485717792483","25.559833726969","26.3379328496999","26.6942476423311","26.7900350281985","MMRS96422329ST.27.0.0","SID31874","SZAXPI017462.33","CCMD88272491ST.21.0","CCMD74930188ST.21.0","CCMD82866709ST.21.0","23.2915312395944","25.91004608636","26.0642978125941","26.1323800792848","26.3071256465297","26.9190359404419"
"SZAXPI003415.12","SZAXPI015262.79","CRC_MR_SBJ34H_17","CCMD54057834ST.11.0","CCMD53508245ST.11.0","CRC_MR_SBJ24H_17","SID530167","31.7304167589996","34.1125256118629","34.8992183017972","35.8122950255495","35.9526707364015","36.0183684582964","CRC_MR_SBJ25C_17","MMRS15137911ST.27.0.0","CRC_MR_SBJ50C_17","CCMD25511638ST.21.0","MMRS96422329ST.27.0.0","DRR162777","30.0912680992394","31.1104388565221","34.2035423521702","34.2705492106853","35.7904097587692","36.3037597207245"
"SZAXPI017462.33","CCMD73128545ST.11.0","SID530394","CRC_MR_SBJ34H_17","CRC_MR_SBJ67H_17","CRC_MR_SBJ73H_17","MMPU72854103ST","18.8696020040673","19.5480573020467","21.4580824495946","23.106742493716","23.5244570772675","24.3141174012774","CRC_MR_SBJ01C_17","CCMD95433940ST.21.0","SID31874","MMRS96422329ST.27.0.0","CCMD82866709ST.21.0","CCMD95676152ST.11.0","19.6008717617202","21.1263525813426","21.318106350952","21.6206369574858","23.128045837554","25.1552770924174"
"SZAXPI017467.87","DRR127535","DRR127613","MMRS39582183ST.27.0.0","CCMD89643949ST.11.0","MMRS95479054ST.27.0.0","CRC_MR_SBJ67H_17","23.8183994344666","28.5790277793945","43.2645141308613","43.3696453059764","46.7710039546149","46.9922228785977","DRR127557","CCIS84543192ST.4.0","SZAXPI017593.158","MMRS43563715ST.27.0.0","CCMD19497912ST.21.0","SZAXPI003427.1","20.3364843813994","21.8162690780413","36.0627525004983","37.2626682843231","41.464229062838","52.701233579292"
"SZAXPI017593.158","MMRS39582183ST.27.0.0","CRC_MR_SBJ67H_17","MMRS95479054ST.27.0.0","DRR127613","DRR127535","CCIS16383318ST.4.0","19.4108662935609","21.1296768574013","21.5537946487156","23.1497369221985","24.042964383395","24.0496294048474","CCMD19497912ST.21.0","CCIS84543192ST.4.0","MMRS43563715ST.27.0.0","DRR127557","SZAXPI017462.33","MMRS96422329ST.27.0.0","20.5415338953472","21.4793271898144","22.646932768799","25.8574239820888","25.886358955332","25.9690028136411"
