"Ctl","Disease"
"CCIS02124300ST.4.0","CRC_MR_SBJ36C_17"
"CCMD50529145ST.11.0","CCMD76222476ST.11.0"
"CCMD18579000ST.11.0","CCMD82866709ST.21.0"
"SID31519","CCMD35633353ST.11.0"
"DRR127748","SID31870"
"CRC_MR_SBJ74H_17","CRC_MR_SBJ04C_17"
"CRC_MR_SBJ18H_17","SZAXPI003422.11"
"MMRS34569532ST.27.0.0","CRC_MR_SBJ40C_17"
"SZAXPI015255.46","SZAXPI017462.33"
"DRR127762","DRR127617"
"CCIS90164298ST.4.0","CRC_MR_SBJ27C_17"
"CCIS80834637ST.4.0","MMRS25641480ST.27.0.0"
"MMRS35808664ST.27.0.0","SID31883"
"MMRS17963147ST.27.0.0","MMRS51410669ST.27.0.0"
"MMPU68403337ST","LILT_VF73_16"
"CCIS78100604ST.4.0","CCIS17669415ST.4.0"
"LILT_VF10_T016","SID31866"
"CRC_MR_SBJ16H_17","CCIS53043478ST.4.0"
"MMRS93621581ST.27.0.0","MMRS12272136ST.27.0.0"
"MMRS95479054ST.27.0.0","CCMD19497912ST.21.0"
"SID530444","SID31549"
"CCIS98482370ST.3.0","DRR127625"
"CCMD51154251ST.11.0","CCMD95431029ST.11.0"
"SZAXPI015263.84","SZAXPI015226.14"
"CRC_MR_SBJ84H_17","MMRS81194191ST.27.0.0"
"SZAXPI015271.93","CCMD86707194ST.21.0"
"CRC_MR_SBJ75H_17","CRC_MR_SBJ20C_17"
"CCMD32288175ST.11.0","LILT_VF207_T017"
"CCIS02856720ST.4.0","SZAXPI017456.23"
"CCMD10032470ST.11.0","CCMD93344354ST.21.0"
"SID530167","SID531469"
"MMRS21365932ST.27.0.0","CCIS78318719ST.4.0"
"MMRS56137463ST.27.0.0","SZAXPI017464.37"
"CCIS05314658ST.4.0","CCIS52370277ST.4.0"
"MMRS33294861ST.27.0.0","MMRS71762412ST.27.0.0"
"CCMD45004878ST.11.0","CCMD42428553ST.21.0"
"CCIS07648107ST.4.0","CRC_MR_SBJ26C_17"
"SID31021","SZAXPI015225.18"
"CCMD53522274ST.11.0","CRC_MR_SBJ53C_17"
"CCMD29706695ST.11.0","MMRS72802364ST.27.0.0"
"SID31749","CCMD86114146ST.21.0"
"MMRS95277876ST.27.0.0","LILT_VF192_T017"
"CCMD32965613ST.11.0","CCMD87156761ST.21.0"
"CCIS36797902ST.4.0","SZAXPI003413.4"
"SZAXPI015265.88","CRC_MR_SBJ39C_17"
"MMRS20257302ST.27.0.0","CCIS33816588ST.4.0"
"SID530050","DRR162778"
"CCMD15562448ST.11.0","CCIS34055159ST.4.0"
"MMRS57276462ST.27.0.0","CCMD71242853ST.11.0"
"SZAXPI015242.30","MMRS77018926ST.27.0.0"
"SZAXPI015273.95","CRC_MR_SBJ31C_17"
"CRC_MR_SBJ77H_17","CCMD88272491ST.21.0"
"SZAXPI015241.27","CRC_MR_SBJ10C_17"
"CRC_MR_SBJ79H_17","SID31285"
"DRR127763","LILT_VF264_T017"
"CRC_MR_SBJ80H_17","CCIS41222843ST.4.0"
"DRR127628","MMRS65205033ST.27.0.0"
"CCIS41692898ST.4.0","CCIS53355328ST.4.0"
"DRR127634","SZAXPI017463.36"
"SZAXPI015244.32","LILT_VF234_T017"
"MMRS65862658ST.27.0.0","DRR127559"
"LILT_VF189_T016","LILT_VF100_T016"
"CRC_MR_SBJ69H_17","CCIS02379307ST.4.0"
"CCIS88317640ST.4.0","SZAXPI003435.11"
"MMRS29805707ST.27.0.0","CCMD90311071ST.21.0"
"CCIS48174381ST.4.0","DRR162777"
"SZAXPI015258.57","CCMD79349503ST.11.0"
"CRC_MR_SBJ45H_17","CCMD46947453ST.21.0"
"DRR127488","DRR127491"
"CCIS11362406ST.4.0","DRR127514"
"DRR127546","DRR127580"
"CCIS79210440ST.3.0","SZAXPI017453.19"
"CCIS32452666ST.4.0","MMRS97052561ST.27.0.0"
"SID31766","SID31865"
"CCMD85661207ST.11.0","CCMD13071240ST.21.0"
"SID530177","SZAXPI003424.12"
"LILT_GF06_16","SZAXPI003409.8"
"SZAXPI015238.24","SID31493"
"SID31360","SID531775"
"LILT_VF262_T016","CCMD60079086ST.21.0"
"CCIS16561622ST.4.0","MMRS80093644ST.27.0.0"
"SID530227","CCMD65222621ST.11.0"
"CCMD46727384ST.11.0","CCIS87252800ST.4.0"
"MMRS91297590ST.27.0.0","DRR127507"
"MMRS17603756ST.27.0.0","LILT_VF300_T016"
"SID31450","MMRS47662059ST.27.0.0"
"SID31219","CCMD34381688ST.21.0"
"CRC_MR_SBJ46H_17","SZAXPI003420.4"
"LILT_VF06_16","CCIS12656533ST.4.0"
"CCIS93040568ST.20.0","CCMD25511638ST.21.0"
"DRR127704","CCMD12232071ST.21.0"
"SID31009","CCMD11006829ST.21.0"
"SZAXPI015270.90","CRC_MR_SBJ12C_17"
"CCMD41521570ST.11.0","CRC_MR_SBJ29C_17"
"SZAXPI015266.89","SZAXPI017580.90"
"SID530119","SID31159"
"DRR127777","SZAXPI015211.166"
"CCIS44093303ST.4.0","MMRS41266697ST.27.0.0"
"SID31071","CCIS22416007ST.4.0"
"DRR127532","CCIS65479369ST.4.0"
"DRR127552","SZAXPI017585.109"
"CCMD37575804ST.11.0","CCMD52117727ST.11.0"
"LILT_VF84_16","CCMD27463710ST.11.0"
"CCMD99440714ST.11.0","LILT_VF251_T017"
"SZAXPI015256.47","SZAXPI015222.123"
"CCIS13047523ST.4.0","SZAXPI003437.3"
"SZAXPI015228.14","DRR127521"
"MMRS36405092ST.27.0.0","SZAXPI003425.1"
"SZAXPI015269.94","SZAXPI017584.108"
"SID31343","SID31872"
"SID530163","SID31237"
"SID31428","SZAXPI017581.93"
"SID530052","CRC_MR_SBJ47C_17"
"MMRS92546335ST.27.0.0","SZAXPI003431.1"
"LILT_VF206_T016","SZAXPI017461.32"
"LILT_VF279_T016","MMRS72980899ST.27.0.0"
"CRC_MR_SBJ24H_17","LILT_VF71_16"
