"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25"
"DRR127755","MMPU84450604ST","SZAXPI015253.44","CRC_MR_SBJ73H_17","SZAXPI003433.7","CCMD10032470ST.11.0","DRR127488","25.9437269136934","30.0866746260483","30.383433002569","32.6630998784286","32.8554664693411","33.0972108608641","SZAXPI017586.111","SZAXPI017463.36","MMRS65205033ST.27.0.0","SID31878","CCIS91228662ST.4.0","DRR162778","25.4062806524607","30.5935202128637","31.4597965491085","31.925899909492","32.1179334293538","32.3567392863697"
"LILT_VF140_T016","MMRS95277876ST.27.0.0","SID530227","SZAXPI015253.44","MMPU84450604ST","MMRS88581325ST.27.0.0","SZAXPI015263.84","36.5473830471909","39.9206640519832","42.7815703099699","42.9551067269085","43.8283741988543","47.3091528663598","SZAXPI017466.84","SZAXPI015223.158","CCMD13934959ST.21.0","SID31878","CCIS62605362ST.3.0","CCIS91228662ST.4.0","31.3978359685282","43.2126165007513","45.3215618969117","46.8625716327401","47.9399594391714","48.4984841289911"
"LILT_VF171_T016","CCMD10032470ST.11.0","CRC_MR_SBJ73H_17","SZAXPI015248.36","CRC_MR_SBJ37H_17","SZAXPI015253.44","MMPU84450604ST","34.4874028102973","35.3067754704207","35.6261428058455","37.8483436222353","42.1788187883895","42.3680596493986","SZAXPI015224.13","SID31878","SZAXPI017586.111","MMRS65205033ST.27.0.0","DRR162778","CCIS91228662ST.4.0","16.8678278617669","41.4614950855345","42.6700735996729","43.3701685220936","43.8889202538135","44.4801480212386"
"MMPU84450604ST","MMRS88581325ST.27.0.0","SZAXPI015253.44","MMRS95277876ST.27.0.0","CRC_MR_SBJ73H_17","DRR127755","CCMD10032470ST.11.0","20.2743015748977","21.442756943826","21.6419517296246","25.9003936906005","25.9437269136934","26.6105884310757","SID31878","SZAXPI015223.158","MMRS65205033ST.27.0.0","SZAXPI017586.111","CCIS91228662ST.4.0","DRR162778","24.2784124638453","24.9562357590663","25.3413410406316","25.3620327692301","25.4452357830557","25.6399317976745"
"MMRS56137463ST.27.0.0","SZAXPI003433.7","MMRS85548821ST.27.0.0","SZAXPI015239.25","CCIS98482370ST.3.0","CRC_MR_SBJ73H_17","SZAXPI015253.44","30.3719233976019","32.2023893246666","32.8035827013681","35.7928406551953","36.9303204497876","37.3573764610619","SZAXPI015237.23","CCIS91228662ST.4.0","MMRS47662059ST.27.0.0","MMRS65205033ST.27.0.0","SZAXPI017586.111","CCIS62605362ST.3.0","27.6429283883817","32.575158208724","34.0364481505841","34.9730882965245","35.7353402483564","35.9292903830065"
"MMRS57276462ST.27.0.0","CRC_MR_SBJ73H_17","SZAXPI015253.44","CCMD10032470ST.11.0","DRR127488","MMRS88581325ST.27.0.0","CCIS02856720ST.4.0","25.4743556878462","25.756220980536","26.4001507921016","26.5469362534399","27.2632045467751","29.2541435148339","CCMD18872694ST.21.0","CCIS62605362ST.3.0","SZAXPI017586.111","MMRS65205033ST.27.0.0","SID31878","DRR162778","20.8545381556126","23.0490295489875","23.5097694793952","26.5689672116212","26.6703713565297","27.9448221252632"
"MMRS85548821ST.27.0.0","SZAXPI015265.88","MMRS56137463ST.27.0.0","SID31009","SZAXPI003433.7","SZAXPI015253.44","CCIS02856720ST.4.0","30.5541754240938","32.2023893246666","37.0823502367609","38.297526431053","39.112573654582","39.4157288007085","MMRS65205033ST.27.0.0","DRR127481","CCIS62605362ST.3.0","SZAXPI017586.111","CCIS85214191ST.3.0","CCIS91228662ST.4.0","34.6445915996639","34.9329263923823","36.8801423426293","38.0102089196205","38.8444736046365","39.0105686651528"
"MMRS88581325ST.27.0.0","MMRS95277876ST.27.0.0","MMPU84450604ST","SID31009","SZAXPI003433.7","SZAXPI015253.44","SZAXPI015263.84","19.716462706122","20.2743015748977","21.9737050829395","22.6834075289583","22.6985562249562","22.7237639900612","SZAXPI015223.158","SID31878","CCIS62605362ST.3.0","SID531416","CCIS91228662ST.4.0","SZAXPI017466.84","18.1899831846266","19.8754009639529","20.4927287980005","21.108330444038","21.4189859585369","22.4882473600234"
"MMRS95277876ST.27.0.0","MMRS88581325ST.27.0.0","SZAXPI015253.44","MMPU84450604ST","SZAXPI015263.84","CRC_MR_SBJ73H_17","CRC_MR_SBJ37H_17","19.716462706122","19.9066398734141","21.6419517296246","25.3791712766926","25.681798533403","28.3481124771298","SZAXPI017466.84","SID31878","MMRS65205033ST.27.0.0","CCIS91228662ST.4.0","CCIS62605362ST.3.0","DRR162778","19.4242783838036","20.6464137519425","21.486058712393","22.8868432898926","23.8179305185085","24.4803952020346"
"SID31009","MMRS88581325ST.27.0.0","CCIS02856720ST.4.0","SZAXPI003433.7","SZAXPI015253.44","SZAXPI015265.88","CRC_MR_SBJ73H_17","21.9737050829395","25.0159868818402","25.9701712429703","26.5835900500271","26.9092039575997","27.8389691758872","CCIS62605362ST.3.0","SZAXPI015223.158","SID531416","MMRS65205033ST.27.0.0","DRR162778","SID31878","24.2962797981872","24.9089703626906","25.4356768508664","26.3206345317984","26.9630628829683","27.6318394389932"
"SID31112","MMRS88581325ST.27.0.0","MMPU84450604ST","SID31009","SZAXPI015263.84","SZAXPI015253.44","MMRS95277876ST.27.0.0","38.2961319421596","39.282642778637","43.2699358769054","45.4837665187449","46.0838158090083","46.4073807540891","SID31870","SZAXPI003436.7","SID31879","SZAXPI015211.166","SID531416","SZAXPI015223.158","27.8164060016728","28.2214211580441","34.3391849573792","39.2761963044552","41.1273990386968","42.1676037669263"
"SID530075","CCMD25475945ST.11.0","SZAXPI003417.4","SZAXPI015253.44","CCIS02856720ST.4.0","SZAXPI015274.111","SID530451","33.2644926862398","35.8395744304728","47.601941422879","47.6237421763253","48.745392400032","50.026023537358","CCIS34055159ST.4.0","SID31868","SZAXPI003409.8","SID31879","MMRS47662059ST.27.0.0","CCIS62605362ST.3.0","22.1996043978356","38.8689030601135","46.8788425940253","49.308594579571","50.5959312728711","51.6262936895658"
"SID530227","MMRS95277876ST.27.0.0","MMRS88581325ST.27.0.0","SZAXPI015263.84","SZAXPI015253.44","LILT_VF140_T016","MMPU84450604ST","33.2321871583259","35.2152006428659","37.7159332100997","37.8653476813194","39.9206640519832","40.1215816646129","SID531333","SZAXPI017466.84","SID31878","SZAXPI003409.8","SZAXPI015223.158","SID531416","28.4313753319796","30.0946235554542","34.2518245937468","37.0180686133974","38.8660220905677","39.4783176890455"
"SID530451","SZAXPI015253.44","MMRS88581325ST.27.0.0","MMRS95277876ST.27.0.0","SID31009","MMPU84450604ST","SZAXPI015263.84","31.4018551203062","33.3411301494925","33.4547198536694","35.4903374537944","35.6682923621905","36.2677392277489","MMRS65205033ST.27.0.0","CCIS62605362ST.3.0","SID31868","SID31878","DRR162778","SZAXPI017466.84","32.8258646105339","33.5192730829146","34.0329030763172","34.4530308086429","34.6094795808446","34.6637480876953"
"SZAXPI003417.4","CCMD25475945ST.11.0","SID530075","SZAXPI015228.14","CCIS98482370ST.3.0","SZAXPI015253.44","SZAXPI015274.111","33.5032039618944","35.8395744304728","39.0964386145132","40.289138622434","40.3785246042324","41.1670203068731","CCIS34055159ST.4.0","SID31868","SZAXPI015237.23","SZAXPI015209.133","LILT_VF281_T017","CCIS91228662ST.4.0","31.9767918898347","35.7238408357318","36.9006100215254","37.7803362118484","38.6312712783051","40.4492570588497"
"SZAXPI003433.7","MMRS88581325ST.27.0.0","CCIS02856720ST.4.0","SID31009","SZAXPI015265.88","SZAXPI015253.44","CRC_MR_SBJ73H_17","22.6834075289583","25.501846458741","25.9701712429703","26.635153607616","28.0983570762829","28.1421397876743","CCIS91228662ST.4.0","CCIS62605362ST.3.0","DRR162778","MMRS47662059ST.27.0.0","SZAXPI017586.111","SZAXPI015237.23","20.8847804416565","22.3320182689429","24.0987748177765","24.410447188837","24.9250732700026","25.4935393346903"
"SZAXPI015228.14","SZAXPI003433.7","CCIS98482370ST.3.0","MMRS56137463ST.27.0.0","MMRS88581325ST.27.0.0","SZAXPI003417.4","SID31009","33.0420561209151","35.7652667082366","37.9261091100089","38.1122796491485","39.0964386145132","39.4575490428017","SZAXPI015237.23","SZAXPI015209.133","LILT_VF281_T017","CCIS91228662ST.4.0","MMRS65205033ST.27.0.0","MMRS68910755ST.27.0.0","29.2869609972988","32.0320754992164","32.1887738508412","34.5994415321707","36.4060552089484","36.4186515964499"
"SZAXPI015248.36","CRC_MR_SBJ73H_17","CRC_MR_SBJ37H_17","SZAXPI003433.7","CCMD10032470ST.11.0","MMRS88581325ST.27.0.0","MMPU84450604ST","28.7476847312162","33.1585106970759","33.1980840096112","33.3723764294573","33.8167829480304","34.5287884594073","SZAXPI015223.158","SZAXPI017586.111","CCIS91228662ST.4.0","DRR162778","SID31878","SZAXPI015222.123","30.5504019881998","31.6530553112365","32.3131256338411","32.9184011632111","34.1983917048609","34.8356749739301"
"SZAXPI015253.44","CRC_MR_SBJ73H_17","MMRS95277876ST.27.0.0","SZAXPI015274.111","MMPU84450604ST","CCMD10032470ST.11.0","MMRS88581325ST.27.0.0","18.5925523322673","19.9066398734141","19.9952309488813","21.442756943826","22.4350788850697","22.6985562249562","CCMD13934959ST.21.0","SZAXPI017586.111","SID31878","MMRS65205033ST.27.0.0","SZAXPI015213.15","DRR162778","19.2626815594844","20.5924992376326","21.3815076180516","21.3932107088628","22.7000195970466","23.0579338880655"
"SZAXPI015263.84","CCMD53522274ST.11.0","MMRS88581325ST.27.0.0","DRR127737","MMRS95277876ST.27.0.0","CRC_MR_SBJ83H_17","CRC_MR_SBJ37H_17","21.2772892594076","22.7237639900612","22.8823429987862","25.3791712766926","27.055611195959","27.6149028218152","SID31868","SZAXPI015223.158","MMRS81671217ST.27.0.0","CCIS40244499ST.3.0","CCIS91228662ST.4.0","CCIS62605362ST.3.0","22.8836142131308","23.17008700338","23.9780638793064","24.6117720865646","24.8095414261812","26.8408680612085"
"SZAXPI015265.88","CCIS02856720ST.4.0","MMRS88581325ST.27.0.0","SZAXPI003433.7","SID31009","CCMD10032470ST.11.0","CRC_MR_SBJ73H_17","25.8811361985192","26.476805755017","26.635153607616","26.9092039575997","28.4683804689115","28.8983009667991","CCIS62605362ST.3.0","SZAXPI017586.111","SID531416","MMRS65205033ST.27.0.0","CCMD13934959ST.21.0","CCIS85214191ST.3.0","21.2046192570322","26.8140808705669","26.9942463554032","28.0322815328293","28.5544603590035","28.8624550381772"
"SZAXPI015274.111","SZAXPI015253.44","CCMD25475945ST.11.0","CRC_MR_SBJ73H_17","DRR127488","CCIS02856720ST.4.0","CCMD10032470ST.11.0","19.9952309488813","20.3675764570604","24.0242742320596","24.47696979227","25.1417798117118","25.8859177584841","CCMD13934959ST.21.0","SZAXPI015213.15","SID531416","SZAXPI017586.111","CCMD18872694ST.21.0","MMRS81671217ST.27.0.0","18.3344475424977","19.7016023765277","26.0450600639795","26.3084667378812","30.7356726913305","31.941166098499"
"CCIS12370844ST.4.0","MMRS88581325ST.27.0.0","CCIS02856720ST.4.0","SZAXPI003433.7","SID31009","SZAXPI015265.88","SZAXPI015253.44","40.3346002071237","40.9065290510708","41.7854436143796","42.5164131674616","43.6643498085314","44.0181491934498","SZAXPI015223.158","CCMD13934959ST.21.0","CCIS62605362ST.3.0","SID531416","CCIS91228662ST.4.0","SZAXPI017466.84","40.6327350984339","41.4739382636409","41.5005027762857","42.8729279841697","43.4369822573127","43.5432156111546"
"CCIS34055159ST.4.0","SID530075","CCMD25475945ST.11.0","SZAXPI003417.4","SZAXPI015253.44","CCIS02856720ST.4.0","SZAXPI015274.111","22.1996043978356","30.8759938967331","31.9767918898347","39.505039873158","42.1117201602749","43.6905261435875","SID31868","SZAXPI003409.8","MMRS47662059ST.27.0.0","MMRS65205033ST.27.0.0","CCIS62605362ST.3.0","CCIS91228662ST.4.0","32.3575612394862","42.0862895368456","42.4989938637269","43.1206591321538","43.6590652522692","44.2341117326741"
"CCIS40244499ST.3.0","DRR127737","CRC_MR_SBJ83H_17","SZAXPI015263.84","CCMD53522274ST.11.0","CRC_MR_SBJ37H_17","MMRS88581325ST.27.0.0","22.8690819628839","24.4304109449698","24.6117720865646","25.5844228241385","31.8355134842631","34.0860749725456","MMRS81671217ST.27.0.0","SID31868","CCIS91228662ST.4.0","SID531248","MMRS65205033ST.27.0.0","SZAXPI015237.23","22.2323608389055","26.3405216120676","29.5198111716014","29.877358373541","33.0276058116676","34.4749635431308"
"CCIS62605362ST.3.0","MMRS88581325ST.27.0.0","SZAXPI015265.88","SZAXPI003433.7","MMRS57276462ST.27.0.0","SZAXPI015253.44","MMRS95277876ST.27.0.0","20.4927287980005","21.2046192570322","22.3320182689429","23.0490295489875","23.6195775154447","23.8179305185085","CCIS91228662ST.4.0","DRR162778","SID31878","SZAXPI017586.111","MMRS65205033ST.27.0.0","MMRS47662059ST.27.0.0","21.5509520926895","23.2667606923933","23.9464868402799","24.2915468690736","24.3753723196693","24.6320806179299"
"CCIS85214191ST.3.0","SZAXPI015265.88","SZAXPI003433.7","SID31009","MMRS88581325ST.27.0.0","CCIS02856720ST.4.0","SZAXPI015253.44","28.8624550381772","32.1063844114235","32.8040524006212","33.3243673212876","33.5067753454328","35.7761812948056","DRR127481","SZAXPI015237.23","CCIS62605362ST.3.0","DRR162778","MMRS65205033ST.27.0.0","MMRS47662059ST.27.0.0","29.2670307248088","31.7594649668457","32.1002026538323","33.0935164859614","33.3272244569751","33.4401024763307"
"CCIS91228662ST.4.0","SZAXPI003433.7","MMRS88581325ST.27.0.0","MMRS95277876ST.27.0.0","SZAXPI015253.44","SZAXPI015263.84","MMPU84450604ST","20.8847804416565","21.4189859585369","22.8868432898926","23.927519628012","24.8095414261812","25.4452357830557","DRR162778","CCIS62605362ST.3.0","MMRS65205033ST.27.0.0","SID31878","MMRS47662059ST.27.0.0","SZAXPI017586.111","21.1764808507386","21.5509520926895","21.7573062243399","22.1245349123162","23.5629450567836","24.044390488145"
"CCMD13934959ST.21.0","CCIS02856720ST.4.0","SZAXPI015274.111","SZAXPI015253.44","CRC_MR_SBJ73H_17","MMRS88581325ST.27.0.0","DRR127488","18.2300120153224","18.3344475424977","19.2626815594844","20.7631412294431","24.0123628752941","24.2986375346212","SID531416","SZAXPI017586.111","SZAXPI015213.15","SZAXPI015223.158","CCIS62605362ST.3.0","SID31878","19.0585342292292","20.8352722242883","21.388214526332","25.8751717553256","26.1996794185387","26.7678482549625"
"CCMD18872694ST.21.0","MMRS57276462ST.27.0.0","DRR127488","CRC_MR_SBJ73H_17","CCMD67373733ST.11.0","CCMD10032470ST.11.0","SZAXPI015253.44","20.8545381556126","26.2909203210291","28.6803213771464","29.082204571062","29.2879779627034","29.8932555487906","SZAXPI017586.111","SZAXPI015213.15","CCMD13934959ST.21.0","SID531416","MMRS81671217ST.27.0.0","SID31878","27.8931921622965","28.1914707036756","29.7250985874496","30.8032320569206","31.9560643147165","33.0186369826633"
"LILT_VF281_T017","SZAXPI015228.14","SZAXPI003417.4","CCIS98482370ST.3.0","MMRS56137463ST.27.0.0","SZAXPI003433.7","MMRS88581325ST.27.0.0","32.1887738508412","38.6312712783051","42.6864497967622","45.2979382254789","48.3277166790083","49.8090717644638","SZAXPI015209.133","SZAXPI015237.23","CCIS91228662ST.4.0","MMRS68910755ST.27.0.0","MMRS65205033ST.27.0.0","SZAXPI017586.111","23.3413030387102","37.5462454248291","45.4615686373106","45.9270321493519","48.9381200400874","49.1331458657219"
"MMRS47662059ST.27.0.0","MMRS88581325ST.27.0.0","SZAXPI003433.7","SZAXPI015253.44","CRC_MR_SBJ73H_17","MMRS95277876ST.27.0.0","CCIS02856720ST.4.0","23.8531650486429","24.410447188837","24.9669142831008","27.006520936759","27.0652054329078","27.3777300162961","CCIS91228662ST.4.0","CCIS62605362ST.3.0","DRR162778","MMRS65205033ST.27.0.0","SID31878","SZAXPI017586.111","23.5629450567836","24.6320806179299","25.392426291485","25.854458479417","25.9614404427239","26.1281090257408"
"MMRS65205033ST.27.0.0","SZAXPI015253.44","MMRS95277876ST.27.0.0","MMRS88581325ST.27.0.0","CRC_MR_SBJ73H_17","MMPU84450604ST","CCIS03857607ST.4.0","21.3932107088628","21.486058712393","23.7415455210586","23.8772334793732","25.3413410406316","25.5433364273894","CCIS91228662ST.4.0","SZAXPI017586.111","SID31878","DRR162778","CCIS62605362ST.3.0","MMRS47662059ST.27.0.0","21.7573062243399","22.3372667652177","23.0302732884176","23.440466537213","24.3753723196693","25.854458479417"
"MMRS81671217ST.27.0.0","CRC_MR_SBJ83H_17","CCMD53522274ST.11.0","SZAXPI015263.84","CRC_MR_SBJ37H_17","SZAXPI015253.44","CRC_MR_SBJ73H_17","15.0178068067478","22.1339086047359","23.9780638793064","24.621389278747","24.845244970678","25.3333736524984","CCIS40244499ST.3.0","SID31868","CCIS91228662ST.4.0","SZAXPI017586.111","MMRS65205033ST.27.0.0","SID31878","22.2323608389055","23.0614780385365","24.697807263328","24.9752933497387","25.9596721082759","26.991437594415"
"SID31868","SZAXPI015263.84","CRC_MR_SBJ83H_17","CCMD53522274ST.11.0","DRR127737","SZAXPI015253.44","CCMD25475945ST.11.0","22.8836142131308","25.6272642819225","25.9232932419571","26.3929041334882","26.9018473324101","27.1019703421172","MMRS81671217ST.27.0.0","CCIS40244499ST.3.0","CCIS91228662ST.4.0","SID31878","CCIS62605362ST.3.0","MMRS47662059ST.27.0.0","23.0614780385365","26.3405216120676","27.5100285083204","29.4728126602518","29.635435524031","29.7093647744478"
"SID31870","SID31112","MMRS88581325ST.27.0.0","MMPU84450604ST","SID31009","SZAXPI015263.84","SZAXPI003433.7","27.8164060016728","32.2927116471039","33.8394845376832","36.1859118752119","40.8731374688217","40.8903737284853","SZAXPI003436.7","SID31879","SZAXPI015211.166","SID531416","SZAXPI015223.158","SZAXPI017463.36","26.6337231325814","30.5333467146626","32.4962681322548","33.0157374232244","36.5201811923106","38.362221150198"
"SID31878","MMRS88581325ST.27.0.0","MMRS95277876ST.27.0.0","SZAXPI015253.44","CRC_MR_SBJ73H_17","MMPU84450604ST","SZAXPI003433.7","19.8754009639529","20.6464137519425","21.3815076180516","23.7755093721691","24.2784124638453","26.0049182954014","CCIS91228662ST.4.0","DRR162778","MMRS65205033ST.27.0.0","CCIS62605362ST.3.0","SZAXPI017586.111","SZAXPI017466.84","22.1245349123162","23.0085615958104","23.0302732884176","23.9464868402799","24.1779355941135","24.9692876437655"
"SID31879","SID31112","MMPU84450604ST","MMRS88581325ST.27.0.0","CCMD25475945ST.11.0","SID31009","SZAXPI015253.44","34.3391849573792","40.9665235606599","41.151491884018","46.1092258750329","47.3549990841389","47.6515090427019","SZAXPI003436.7","SID31870","SZAXPI015211.166","SID531416","SID31868","SZAXPI015223.158","26.5453663997994","30.5333467146626","41.4194819221535","42.8070583406253","44.51770501589","45.0910858472049"
"SID531248","DRR127737","CRC_MR_SBJ83H_17","CCMD53522274ST.11.0","SZAXPI015263.84","CRC_MR_SBJ37H_17","CCIS03857607ST.4.0","25.6808637145112","26.2780510549984","29.9343903547993","32.4321389426877","41.1153865021174","43.6091290981567","CCIS40244499ST.3.0","MMRS81671217ST.27.0.0","SID31868","CCIS91228662ST.4.0","SZAXPI015223.158","SID31878","29.877358373541","33.6965335534339","34.4167747940739","44.6326439501941","46.7098694621233","48.8489246561345"
"SID531333","SID530227","SZAXPI015253.44","SZAXPI015274.111","MMRS95277876ST.27.0.0","MMRS88581325ST.27.0.0","CRC_MR_SBJ73H_17","28.4313753319796","31.2338964258592","32.489836850643","33.1892058250254","33.4197543452761","35.3764092400995","SID531416","SID31878","SZAXPI003409.8","CCMD13934959ST.21.0","SZAXPI015213.15","SZAXPI017466.84","28.28550481695","29.3386873187452","31.2364534467839","31.3846962632682","34.6243680012271","34.6840121735966"
"SID531416","CCIS02856720ST.4.0","MMRS88581325ST.27.0.0","SZAXPI015253.44","CRC_MR_SBJ73H_17","SID31009","SZAXPI015274.111","20.2236577993918","21.108330444038","24.1377628332163","24.7040904841101","25.4356768508664","26.0450600639795","CCMD13934959ST.21.0","SZAXPI017586.111","SZAXPI015223.158","SID31878","CCIS62605362ST.3.0","SZAXPI015213.15","19.0585342292292","23.5549636684861","25.0398779740777","25.818197385813","26.7687313117992","26.8336628204817"
