"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25"
"SID31637","SZAXPI015244.32","SID31333","SID31512","CRC_MR_SBJ67H_17","CCIS02124300ST.4.0","SID530394","26.2874752474862","31.1508066314181","32.0772567216541","32.6913925310532","32.7787692414831","33.1337221036937","CCIS61287323ST.4.0","DRR127476","SID31493","SID31159","MMRS14379078ST.27.0.0","SZAXPI017588.123","24.7396447411801","29.033104132805","30.9841255313766","32.3846811276011","33.0991464372376","33.14680013733"
"SID530167","SID532915","CCMD49025643ST.11.0","CCMD31009081ST.11.0","SID31512","CCMD73128545ST.11.0","SID31452","21.549395814723","24.4624111083045","25.9944141942014","26.6871845912828","27.0962985016459","28.3394012589204","CCIS38765456ST.20.0","CCIS78318719ST.4.0","SZAXPI015225.18","CCMD88272491ST.21.0","SZAXPI017462.33","SID531333","25.3816933572743","25.7953832519096","26.1970592965146","26.7320240088138","28.0503790914062","28.0891271730469"
"SID530394","CCMD85661207ST.11.0","CCMD73128545ST.11.0","CRC_MR_SBJ67H_17","CRC_MR_SBJ73H_17","CCIS02124300ST.4.0","SZAXPI015242.30","20.7452313631157","21.2340735925446","21.8259770828616","22.1104591489571","22.9377606704883","24.6245308725283","MMRS14379078ST.27.0.0","SZAXPI017462.33","CRC_MR_SBJ39C_17","SZAXPI017588.123","SID531333","SZAXPI015225.18","18.6211547958417","19.5480573020467","24.4206149918998","24.8461033357969","25.1456429577591","25.7554623786877"
"SID532915","SID530167","CCMD31009081ST.11.0","CCMD49025643ST.11.0","CCMD73128545ST.11.0","MMRS38954404ST.27.0.0","SID31512","21.549395814723","22.2434306998021","22.7719797601636","24.9160370549793","26.0888216509447","26.5199165979043","CCIS78318719ST.4.0","CCMD21703880ST.11.0","SZAXPI017462.33","CCMD88272491ST.21.0","CCIS38765456ST.20.0","CCMD35802077ST.21.0","16.976736262047","24.1397291541123","25.9985458711983","26.6233532808172","26.8275512806424","27.9618919442265"
"SZAXPI015244.32","CCMD31009081ST.11.0","CCIS02124300ST.4.0","CRC_MR_SBJ67H_17","CCMD85661207ST.11.0","SZAXPI015263.84","SID530394","24.4202830437978","24.5876093624573","24.9199140456985","24.9904156399168","25.6135216183777","26.0668667701203","SZAXPI017588.123","DRR127476","CCIS61287323ST.4.0","CCMD50071957ST.21.0","MMRS41266697ST.27.0.0","SID31883","18.7848017570828","19.8172933896811","20.5274097605421","21.1331804193051","24.3037140476595","24.4420909892648"
"SZAXPI015263.84","CCMD29706695ST.11.0","CCMD31009081ST.11.0","CCIS02124300ST.4.0","SZAXPI015244.32","CRC_MR_SBJ67H_17","DRR127692","22.2088119874387","22.301642695907","25.5679603897436","25.6135216183777","26.1423076778753","27.9387323241016","SID31883","DRR127617","MMRS81671217ST.27.0.0","DRR127603","SZAXPI015225.18","CCMD50071957ST.21.0","21.8358027826595","23.2678320976343","23.9780638793064","26.0850633961353","26.5742060342487","26.7222310361092"
"CCIS38765456ST.20.0","MMRS38954404ST.27.0.0","CCMD31009081ST.11.0","CCMD49025643ST.11.0","SZAXPI015244.32","SID530167","SID532915","14.2996402797588","23.8868504813255","24.2547530614847","25.3809886524934","25.3816933572743","26.8275512806424","CCMD50071957ST.21.0","SZAXPI017462.33","CCMD88272491ST.21.0","CRC_MR_SBJ11C_17","CCMD35802077ST.21.0","SZAXPI015225.18","24.038449661484","25.0758786856313","25.5720926126608","26.3134901040569","26.977525595271","27.3694897471107"
"CCIS46047672ST.4.0","CCIS27304052ST.3.0","SID31452","SID31512","SID530167","CCIS02124300ST.4.0","CCMD49025643ST.11.0","25.0805727431771","26.1037322382911","29.8241095771341","30.364195836796","31.6925452932831","31.7286139070997","CRC_MR_SBJ55C_17","DRR127476","CRC_MR_SBJ39C_17","SZAXPI003415.12","SZAXPI015225.18","CCIS38765456ST.20.0","24.1426148779704","29.9547245087666","30.1353725351687","30.584778598154","30.6465959551563","30.6911882213544"
"CCIS61287323ST.4.0","SZAXPI015244.32","SID31637","CCIS02124300ST.4.0","CRC_MR_SBJ67H_17","CCMD29706695ST.11.0","SZAXPI015263.84","20.5274097605421","24.7396447411801","29.8981648276847","30.0894512067435","30.5349178017708","31.1682445110067","SID31883","DRR127476","SID31493","SZAXPI017588.123","MMRS81671217ST.27.0.0","MMRS41266697ST.27.0.0","23.5710198433224","23.8346675177251","26.8095529886774","26.8717131874151","28.8274527729177","30.4824229254205"
"CCIS65479369ST.4.0","SZAXPI015244.32","CCIS02124300ST.4.0","DRR127628","CRC_MR_SBJ67H_17","CCMD31009081ST.11.0","MMPU99077057ST","28.0834355341098","28.8831235976772","29.9499949976423","32.2407904174867","32.7347346983155","33.4082906328235","CCMD50071957ST.21.0","MMRS81194191ST.27.0.0","CCIS38765456ST.20.0","SZAXPI017588.123","MMRS81671217ST.27.0.0","SZAXPI015225.18","29.3175560951386","29.3637614937681","30.3332587127743","30.4340057640528","30.8717834773034","30.9694660388244"
"CCIS78318719ST.4.0","SID532915","CCMD31009081ST.11.0","CCMD73128545ST.11.0","CCMD49025643ST.11.0","SID530167","MMRS38954404ST.27.0.0","16.976736262047","23.1146832664867","25.090736009125","25.5533041249033","25.7953832519096","29.0638012329547","CCMD21703880ST.11.0","SZAXPI017462.33","CCMD88272491ST.21.0","CCIS38765456ST.20.0","DRR127603","CCMD35802077ST.21.0","21.8697292877255","26.9031360821057","29.5524551431806","30.4760818301402","32.1757580208377","33.5261747069823"
"CCMD21703880ST.11.0","SID532915","SID530167","CCMD73128545ST.11.0","CCMD31009081ST.11.0","CCMD49025643ST.11.0","MMRS38954404ST.27.0.0","24.1397291541123","34.4405191603335","36.2975911098133","36.9350581160582","37.5600439048838","39.3742002622923","CCIS78318719ST.4.0","CCMD88272491ST.21.0","SZAXPI017462.33","CCIS38765456ST.20.0","DRR127603","SID531333","21.8697292877255","40.6475067802258","41.4611429813615","42.7197123083782","44.5722588192936","47.1475738224789"
"CCMD35802077ST.21.0","CCMD37575804ST.11.0","CCMD31009081ST.11.0","MMPU99077057ST","SZAXPI015244.32","DRR127628","MMPU68403337ST","19.7912448235552","23.3996856306212","25.4180425327561","25.6308413246054","25.6336800126864","26.0496452022019","SZAXPI015225.18","CRC_MR_SBJ39C_17","CRC_MR_SBJ11C_17","CCMD50071957ST.21.0","SZAXPI017588.123","SZAXPI017462.33","20.9845014022659","21.1740770500369","23.47030738019","23.5974712508989","25.6749188190031","26.1018152086172"
"CCMD50071957ST.21.0","SZAXPI015244.32","DRR127628","CCMD31009081ST.11.0","CCMD85661207ST.11.0","CCIS02124300ST.4.0","MMPU68403337ST","21.1331804193051","21.7454183693945","22.7125392134015","23.2364935428928","23.4860254871253","23.6971444195118","SZAXPI017588.123","MMRS62376181ST.27.0.0","MMRS81194191ST.27.0.0","SZAXPI015225.18","CRC_MR_SBJ11C_17","CCMD35802077ST.21.0","18.9237144959334","20.4328809557634","20.6654590641994","21.9083868563411","23.4033737581657","23.5974712508989"
"CCMD76222476ST.11.0","MMPU99077057ST","CCMD10191450ST.11.0","LILT_VF00TL_16","SZAXPI015242.30","CRC_MR_SBJ73H_17","MMPU68403337ST","20.7478793959286","21.0009965604016","22.735735407677","23.1299436933945","23.4527997908352","25.1422273677731","MMRS77018926ST.27.0.0","SZAXPI017588.123","MMRS81671217ST.27.0.0","MMRS81194191ST.27.0.0","CCMD50071957ST.21.0","CCMD35802077ST.21.0","22.9834346615709","23.2223030961703","26.0250426671524","27.3602950370551","27.7060009808706","28.7956021900116"
"CCMD88272491ST.21.0","CCMD31009081ST.11.0","CCMD49025643ST.11.0","SID532915","SID530167","DRR127628","SZAXPI015244.32","23.5083306118129","23.9865898687058","26.6233532808172","26.7320240088138","28.0232661449767","28.0878374046294","CCIS38765456ST.20.0","CCMD50071957ST.21.0","SZAXPI017462.33","CRC_MR_SBJ11C_17","CCMD35802077ST.21.0","CCIS78318719ST.4.0","25.5720926126608","25.7283329252791","27.2957716351123","29.1392449615978","29.379460762594","29.5524551431806"
"CRC_MR_SBJ26C_17","MMPU99077057ST","CCMD85661207ST.11.0","CRC_MR_SBJ73H_17","DRR127552","DRR127628","CCIS02124300ST.4.0","25.9191607659257","26.7699550831412","27.3442318499551","28.8564491280511","29.302749662646","29.3908569758216","MMRS81194191ST.27.0.0","CCMD50071957ST.21.0","MMRS41266697ST.27.0.0","MMRS62376181ST.27.0.0","CRC_MR_SBJ11C_17","SZAXPI017588.123","25.2708228667964","25.9528014594706","26.4066061803216","27.7308725188751","28.0575673653134","29.3914588897744"
"CRC_MR_SBJ39C_17","CCMD37575804ST.11.0","CCIS27304052ST.3.0","SID31452","CCIS02124300ST.4.0","SID530394","SID31512","22.6040894796008","23.0870870404042","23.6065047379615","24.148892144084","24.4206149918998","24.4646124807547","CCMD35802077ST.21.0","SZAXPI015225.18","CRC_MR_SBJ11C_17","CRC_MR_SBJ55C_17","SZAXPI017588.123","CCMD50071957ST.21.0","21.1740770500369","23.6222212915805","24.7189651002606","26.6086494252001","28.2391456583711","28.6942064654853"
"CRC_MR_SBJ55C_17","CCIS27304052ST.3.0","SID31452","SID31512","SID31333","CCIS02124300ST.4.0","CCMD37575804ST.11.0","19.1353497192343","21.5781452087569","22.8354338797865","24.1448381413875","29.3183572453847","30.5314936614048","CCIS46047672ST.4.0","CRC_MR_SBJ39C_17","SZAXPI003415.12","SZAXPI015225.18","SZAXPI017462.33","CCIS38765456ST.20.0","24.1426148779704","26.6086494252001","31.9478466397768","34.208664395337","34.714741030434","35.2191567716094"
"DRR127476","SZAXPI015244.32","CRC_MR_SBJ67H_17","MMRS57276462ST.27.0.0","CCIS02124300ST.4.0","SID31637","CCMD29706695ST.11.0","19.8172933896811","28.2154468170522","28.3467093383853","28.7723403508352","29.033104132805","29.250892205155","CCIS61287323ST.4.0","SZAXPI017588.123","CCMD50071957ST.21.0","MMRS41266697ST.27.0.0","MMRS81194191ST.27.0.0","SID31883","23.8346675177251","25.4549493964651","26.103399182685","26.6662014582486","27.3548513115955","27.6475493602815"
"DRR127603","CCMD31009081ST.11.0","CCMD29706695ST.11.0","CRC_MR_SBJ67H_17","CCIS02124300ST.4.0","SZAXPI015263.84","CCMD85661207ST.11.0","16.4511638321336","18.0713641823079","24.1795693651789","26.0021235510775","26.0850633961353","26.1820332560078","MMRS81671217ST.27.0.0","SZAXPI017462.33","SZAXPI017588.123","MMRS77018926ST.27.0.0","CCMD35802077ST.21.0","SID31883","22.5556100550772","26.793964053305","26.825920580282","28.4881432913923","28.6793180727227","28.9215110779503"
"DRR127617","DRR127692","SZAXPI015263.84","CCMD29706695ST.11.0","SZAXPI015231.17","CRC_MR_SBJ67H_17","CCMD31009081ST.11.0","18.6400833063294","23.2678320976343","25.538685022532","31.8863439704068","32.2856052703988","32.7423355960903","SID31883","SID531248","MMRS81671217ST.27.0.0","DRR127603","CCIS61287323ST.4.0","SZAXPI017588.123","23.6848943991207","23.8341831891739","24.6466477423564","31.4096798030591","34.3974019797949","35.5637125093472"
"LILT_GF15_16","MMPU68403337ST","CCMD49025643ST.11.0","CCMD31009081ST.11.0","SZAXPI015263.84","SZAXPI015244.32","DRR127628","30.4863191602856","33.219470069098","33.8898562158104","34.0631692495487","34.1262446922116","34.6641127925611","SZAXPI017588.123","CCMD50071957ST.21.0","MMRS81671217ST.27.0.0","SZAXPI015225.18","SID31883","SZAXPI017462.33","29.0835786311245","30.2791924394096","34.2582398629687","34.3229752733952","35.0954234156051","35.3346739281007"
"MMRS14379078ST.27.0.0","SID530394","CRC_MR_SBJ73H_17","CCMD85661207ST.11.0","CRC_MR_SBJ67H_17","SZAXPI015242.30","CCIS02124300ST.4.0","18.6211547958417","22.8261843493432","24.3303537045334","25.2338362754318","25.4055293167806","25.4065334926491","SZAXPI017462.33","SZAXPI017588.123","CRC_MR_SBJ39C_17","MMRS77018926ST.27.0.0","MMRS81671217ST.27.0.0","MMRS62376181ST.27.0.0","26.7052317367403","27.7949843152393","30.4857347163145","30.6488611492907","30.6843476094621","31.6917499582305"
"MMRS62376181ST.27.0.0","CCMD85661207ST.11.0","SZAXPI015244.32","CCIS02124300ST.4.0","DRR127628","MMPU99077057ST","CRC_MR_SBJ73H_17","26.3307143148776","26.6854367356185","26.9181972847942","27.2491984396899","27.5451512214618","27.7399217263784","CCMD50071957ST.21.0","MMRS81194191ST.27.0.0","CRC_MR_SBJ11C_17","SZAXPI017588.123","MMRS41266697ST.27.0.0","CRC_MR_SBJ26C_17","20.4328809557634","23.5215641061197","26.7145738962762","27.0581810308491","27.2304326477803","27.7308725188751"
"MMRS77018926ST.27.0.0","CRC_MR_SBJ67H_17","CRC_MR_SBJ73H_17","MMPU99077057ST","SZAXPI015242.30","CCMD85661207ST.11.0","MMRS57276462ST.27.0.0","18.4075343746195","21.0073256282541","21.3513533968997","21.5048770551171","22.6133414724538","23.3625896307708","CCMD76222476ST.11.0","SZAXPI017588.123","SZAXPI017462.33","MMRS81671217ST.27.0.0","CCMD50071957ST.21.0","DRR127603","22.9834346615709","23.1467507066132","25.6546781470417","26.5693232620968","28.3742267277348","28.4881432913923"
"MMRS81194191ST.27.0.0","DRR127628","MMPU99077057ST","CCIS02124300ST.4.0","SZAXPI015244.32","MMRS57276462ST.27.0.0","CRC_MR_SBJ73H_17","24.4202621186158","25.275413433313","25.5179631999891","26.2032123958762","26.9174964850671","26.9526391453546","CCMD50071957ST.21.0","MMRS62376181ST.27.0.0","SZAXPI017588.123","CRC_MR_SBJ26C_17","MMRS41266697ST.27.0.0","SZAXPI015225.18","20.6654590641994","23.5215641061197","24.3680327985478","25.2708228667964","25.8771156215332","26.6629908117375"
"MMRS81671217ST.27.0.0","CCIS02124300ST.4.0","CRC_MR_SBJ67H_17","CCMD29706695ST.11.0","SZAXPI015263.84","CCMD31009081ST.11.0","CRC_MR_SBJ73H_17","20.9351762682715","21.2725239783717","21.8399741657562","23.9780638793064","24.1488470741607","25.3333736524984","SZAXPI017588.123","DRR127603","SID31883","DRR127617","CCMD76222476ST.11.0","MMRS77018926ST.27.0.0","22.5488383811118","22.5556100550772","23.4664298651648","24.6466477423564","26.0250426671524","26.5693232620968"
"SID31883","SZAXPI015263.84","SZAXPI015244.32","CCMD29706695ST.11.0","CCIS02124300ST.4.0","CCMD31009081ST.11.0","CRC_MR_SBJ67H_17","21.8358027826595","24.4420909892648","24.7943566000209","25.0898322128646","27.082311555495","28.2235403896765","MMRS81671217ST.27.0.0","CCIS61287323ST.4.0","DRR127617","CCMD50071957ST.21.0","SZAXPI017588.123","MMRS81194191ST.27.0.0","23.4664298651648","23.5710198433224","23.6848943991207","26.7632954605856","26.805447874531","27.545091453435"
"SID531248","DRR127692","SZAXPI015231.17","SZAXPI015263.84","CCMD29706695ST.11.0","CCIS02124300ST.4.0","CRC_MR_SBJ67H_17","17.6860961725362","19.9380599445382","32.4321389426877","36.7411574553796","42.0389460618401","42.9057625531781","DRR127617","SID31883","MMRS81671217ST.27.0.0","DRR127603","CCIS61287323ST.4.0","LILT_GF15_16","23.8341831891739","32.1663247561079","33.6965335534339","42.20178147081","44.286521828002","44.9611167993323"
"SID531333","SID530394","SID530167","CCMD73128545ST.11.0","SID31428","SID31512","CRC_MR_SBJ67H_17","25.1456429577591","28.0891271730469","28.2648112667235","30.0330612669138","31.660692675777","32.4730728252301","SZAXPI015217.140","SZAXPI015225.18","SZAXPI017462.33","CRC_MR_SBJ39C_17","MMRS14379078ST.27.0.0","CRC_MR_SBJ11C_17","32.4421495117833","32.4583057855967","33.1494739717058","33.5814139564417","35.0070904178225","35.1542168021448"
"SZAXPI003415.12","SZAXPI015244.32","CCIS27304052ST.3.0","SID31637","SID31452","SID530167","CCIS02124300ST.4.0","32.0352538421424","33.0434529459271","34.5994353546109","34.8587116812785","36.0183684582964","36.5446623049181","CCIS46047672ST.4.0","CRC_MR_SBJ55C_17","CCIS61287323ST.4.0","DRR127476","CRC_MR_SBJ39C_17","SID31493","30.584778598154","31.9478466397768","33.0630960969492","33.3790577450113","35.6654205317237","35.9344942553808"
"SZAXPI015225.18","MMPU68403337ST","CCMD37575804ST.11.0","SID530394","SZAXPI015244.32","DRR127628","CCIS02124300ST.4.0","19.5647715613268","24.9752223634385","25.7554623786877","25.9029169720748","25.9074608619274","26.0552167270472","CCMD35802077ST.21.0","CCMD50071957ST.21.0","CRC_MR_SBJ39C_17","SZAXPI017588.123","MMRS81194191ST.27.0.0","SZAXPI017462.33","20.9845014022659","21.9083868563411","23.6222212915805","23.760312251936","26.6629908117375","27.0011810244608"
"SZAXPI017462.33","CCMD73128545ST.11.0","SID530394","CCMD85661207ST.11.0","MMPU99077057ST","CCMD31009081ST.11.0","CCIS02124300ST.4.0","18.8696020040673","19.5480573020467","19.6849336787377","20.2959429583452","20.4799848014568","22.9963020823371","SZAXPI017588.123","CCMD50071957ST.21.0","CCIS38765456ST.20.0","MMRS77018926ST.27.0.0","CCMD35802077ST.21.0","MMRS14379078ST.27.0.0","21.821783635024","23.8457871086152","25.0758786856313","25.6546781470417","26.1018152086172","26.7052317367403"
"SZAXPI017588.123","SZAXPI015244.32","CRC_MR_SBJ73H_17","MMPU99077057ST","DRR127628","CCIS02124300ST.4.0","CCMD85661207ST.11.0","18.7848017570828","19.1150513323245","19.4915930150616","20.2036507682894","21.2384180445225","22.2585927143991","CCMD50071957ST.21.0","SZAXPI017462.33","MMRS81671217ST.27.0.0","MMRS77018926ST.27.0.0","CCMD76222476ST.11.0","SZAXPI015225.18","18.9237144959334","21.821783635024","22.5488383811118","23.1467507066132","23.2223030961703","23.760312251936"
